measurement_id,cell_id,event_ts,availability_pct,signal_strength_dbm,sinr_db,latency_ms,downlink_mbps,uplink_mbps,packet_loss_pct,dropped_calls,active_users,data_traffic_gb,ingestion_batch_id
MED-00010701,CEL-00081,2026-08-03 11:00:00,99.904,-89.44,16.72,77.21,57.33,12.16,0.65,1,715,65.14,BATCH-20260803-11
MED-00010702,CEL-00082,2026-08-03 11:00:00,99.838,-90.73,16.97,78.29,65.26,13.09,0.85,5,652,47.88,BATCH-20260803-11
MED-00010703,CEL-00083,2026-08-03 11:00:00,99.77,-86.0,12.39,79.06,134.21,22.81,1.5,4,1074,118.67,BATCH-20260803-11
MED-00010704,CEL-00084,2026-08-03 11:00:00,99.77,-89.05,9.96,86.88,124.59,21.98,1.31,3,1149,102.94,BATCH-20260803-11
MED-00010705,CEL-00085,2026-08-03 11:00:00,99.879,-96.51,13.83,91.17,45.47,6.07,1.3,2,753,61.52,BATCH-20260803-11
MED-00010706,CEL-00086,2026-08-03 11:00:00,99.727,-88.59,18.8,82.7,126.25,22.35,1.78,4,1174,142.68,BATCH-20260803-11
MED-00010706,CEL-00087,2026-08-03 11:00:00,99.807,-86.63,15.37,84.55,130.98,23.53,1.67,4,1107,136.85,BATCH-20260803-11
MED-00010708,CEL-00088,2026-08-03 11:00:00,99.803,-98.05,13.72,99.49,35.03,6.73,1.77,5,843,65.69,BATCH-20260803-11
MED-00010709,CEL-00089,2026-08-03 11:00:00,99.886,-100.44,11.15,105.49,37.53,7.43,1.77,6,818,94.44,BATCH-20260803-11
MED-00010710,CEL-00090,2026-08-03 11:00:00,99.869,-92.75,14.47,93.6,60.39,13.21,1.44,3,685,65.91,BATCH-20260803-11
MED-00010711,CEL-00091,2026-08-03 11:00:00,99.806,-92.42,15.17,84.8,56.84,10.4,0.65,4,750,100.65,BATCH-20260803-11
MED-00010712,CEL-00092,2026-08-03 11:00:00,99.811,-88.15,14.39,87.91,136.2,22.44,1.0,5,1094,77.87,BATCH-20260803-11
MED-00010713,CEL-00093,2026-08-03 11:00:00,99.907,-81.07,14.04,79.82,133.37,24.9,1.17,4,1071,113.99,BATCH-20260803-11
MED-00010714,CEL-00094,2026-08-03 11:00:00,99.882,-91.46,20.85,89.53,55.86,6.62,1.16,5,804,85.23,BATCH-20260803-11
MED-00010715,CEL-00095,2026-08-03 11:00:00,99.863,-84.13,12.74,78.46,127.94,20.31,1.4,3,1134,122.74,BATCH-20260803-11
MED-00010716,CEL-00096,2026-08-03 11:00:00,99.779,-86.48,16.45,82.62,129.5,26.09,1.61,4,1136,95.49,BATCH-20260803-11
MED-00010717,CEL-00097,2026-08-03 11:00:00,99.832,-86.11,15.61,80.25,60.02,13.54,1.12,3,837,102.19,BATCH-20260803-11
MED-00010718,CEL-00098,2026-08-03 11:00:00,99.805,-91.62,16.67,86.02,60.09,8.35,1.5,3,795,78.25,BATCH-20260803-11
MED-00010719,CEL-00099,2026-08-03 11:00:00,99.822,-94.73,15.09,87.61,62.95,7.87,1.32,3,688,86.39,BATCH-20260803-11
MED-00010720,CEL-00100,2026-08-03 11:00:00,99.919,-93.85,17.89,88.14,56.71,10.11,1.2,4,747,78.2,BATCH-20260803-11
MED-00010721,CEL-00101,2026-08-03 11:00:00,99.843,-91.71,16.29,94.47,118.55,21.24,1.25,3,1131,133.09,BATCH-20260803-11
MED-00010722,CEL-00102,2026-08-03 11:00:00,99.855,-89.11,12.92,88.29,124.23,23.85,1.63,4,1243,151.42,BATCH-20260803-11
MED-00010723,CEL-00103,2026-08-03 11:00:00,99.918,-98.38,10.84,105.16,50.26,6.33,1.54,5,768,47.46,BATCH-20260803-11
MED-00010724,CEL-00104,2026-08-03 11:00:00,99.845,-83.94,15.29,79.47,135.98,26.41,1.06,3,1106,116.11,BATCH-20260803-11
MED-00010725,CEL-00105,2026-08-03 11:00:00,99.848,-79.21,16.28,94.5,126.22,24.37,1.26,5,1177,103.74,BATCH-20260803-11
MED-00010726,CEL-00106,2026-08-03 11:00:00,99.795,-83.89,14.37,82.6,57.33,8.89,1.13,3,831,84.05,BATCH-20260803-11
MED-00010727,CEL-00107,2026-08-03 11:00:00,99.846,-87.87,17.9,85.41,52.9,10.17,1.3,3,930,77.74,BATCH-20260803-11
MED-00010728,CEL-00108,2026-08-03 11:00:00,99.914,-91.46,17.53,80.82,54.09,9.35,0.96,2,747,73.18,BATCH-20260803-11
MED-00010729,CEL-00109,2026-08-03 11:00:00,99.737,-90.28,17.18,83.2,52.44,10.75,1.07,5,843,92.02,BATCH-20260803-11
MED-00010730,CEL-00110,2026-08-03 11:00:00,99.721,-89.93,16.31,89.57,116.68,19.0,1.39,5,1154,146.56,BATCH-20260803-11
MED-00010731,CEL-00111,2026-08-03 11:00:00,95.297,-91.93,11.57,90.17,116.13,19.62,1.59,4,1143,106.31,BATCH-20260803-11
MED-00010732,CEL-00112,2026-08-03 11:00:00,99.827,-90.71,18.08,95.43,48.87,7.76,0.53,4,835,74.7,BATCH-20260803-11
MED-00010733,CEL-00113,2026-08-03 11:00:00,99.841,-97.68,9.39,101.56,103.24,18.49,1.79,4,1189,143.52,BATCH-20260803-11
MED-00010734,CEL-00114,2026-08-03 11:00:00,99.902,-94.39,14.16,88.54,120.19,24.63,1.42,5,1091,110.45,BATCH-20260803-11
MED-00010735,CEL-00115,2026-08-03 11:00:00,99.864,-95.92,16.53,101.63,48.39,7.81,1.33,3,801,84.04,BATCH-20260803-11
MED-00010736,CEL-00116,2026-08-03 11:00:00,99.937,-95.83,10.33,91.33,49.03,10.35,0.72,1,768,82.44,BATCH-20260803-11
MED-00010737,CEL-00117,2026-08-03 11:00:00,99.909,-80.2,20.26,73.14,58.8,12.12,1.2,1,708,49.11,BATCH-20260803-11
MED-00010738,CEL-00118,2026-08-03 11:00:00,99.853,-92.44,17.16,87.88,50.05,10.74,1.19,3,778,58.2,BATCH-20260803-11
MED-00010739,CEL-00119,2026-08-03 11:00:00,99.751,-83.89,14.6,91.15,126.19,24.66,1.56,6,1154,124.94,BATCH-20260803-11
MED-00010740,CEL-00120,2026-08-03 11:00:00,99.77,-89.04,14.1,89.96,121.57,25.15,1.43,5,1241,156.69,BATCH-20260803-11
MED-00010741,CEL-00121,2026-08-03 11:00:00,99.933,-86.47,18.41,75.51,72.73,13.54,1.03,1,731,47.64,BATCH-20260803-11
MED-00010742,CEL-00122,2026-08-03 11:00:00,99.865,-90.3,14.05,93.51,112.02,19.96,1.8,5,1267,137.58,BATCH-20260803-11
MED-00010743,CEL-00123,2026-08-03 11:00:00,99.89,-92.73,9.12,94.8,115.44,25.02,1.6,5,1196,153.84,BATCH-20260803-11
MED-00010744,CEL-00124,2026-08-03 11:00:00,99.911,-89.92,16.95,88.3,52.28,9.54,1.24,3,877,115.49,BATCH-20260803-11
MED-00010745,CEL-00125,2026-08-03 11:00:00,99.826,-97.73,5.79,102.94,35.47,9.0,1.21,2,929,57.23,BATCH-20260803-11
MED-00010746,CEL-00126,2026-08-03 11:00:00,105.0,-97.64,13.93,92.73,47.42,7.61,1.35,6,637,88.28,BATCH-20260803-11
MED-00010747,CEL-00127,2026-08-03 11:00:00,99.85,-91.0,20.82,80.92,,6.13,1.0,2,677,78.15,BATCH-20260803-11
MED-00010748,CEL-00128,2026-08-03 11:00:00,99.818,-88.09,17.23,79.2,132.15,25.91,1.51,3,1098,97.74,BATCH-20260803-11
MED-00010749,CEL-00129,2026-08-03 11:00:00,99.851,-90.14,11.03,90.89,119.51,17.32,1.5,7,1262,154.5,BATCH-20260803-11
MED-00010750,CEL-00130,2026-08-03 11:00:00,99.853,-82.1,16.48,81.27,64.74,11.78,1.01,3,837,64.24,BATCH-20260803-11
MED-00010751,CEL-00131,2026-08-03 11:00:00,99.789,-82.79,11.22,79.89,124.3,24.33,1.18,3,1136,150.38,BATCH-20260803-11
MED-00010752,CEL-00132,2026-08-03 11:00:00,99.772,-82.97,15.51,77.65,129.27,23.55,1.32,5,1094,85.44,BATCH-20260803-11
MED-00010753,CEL-00133,2026-08-03 11:00:00,99.805,-95.23,15.78,100.72,37.29,4.79,0.47,4,891,104.23,BATCH-20260803-11
MED-00010754,CEL-00134,2026-08-03 11:00:00,99.924,-92.42,16.41,86.74,57.79,6.8,0.98,2,721,72.36,BATCH-20260803-11
MED-00010755,CEL-00135,2026-08-03 11:00:00,99.877,-93.21,17.8,79.41,63.17,12.72,0.78,3,648,76.04,BATCH-20260803-11
MED-00010756,CEL-00136,2026-08-03 11:00:00,99.862,-86.19,16.16,76.72,59.13,10.24,0.93,3,698,73.43,BATCH-20260803-11
MED-00010757,CEL-00137,2026-08-03 11:00:00,99.825,-92.5,12.0,86.8,134.52,26.43,1.47,3,1113,86.74,BATCH-20260803-11
MED-00010758,CEL-00138,2026-08-03 11:00:00,99.884,-92.96,10.75,91.57,128.87,22.53,1.71,4,1159,135.23,BATCH-20260803-11
MED-00010759,CEL-00139,2026-08-03 11:00:00,99.831,-98.21,10.75,103.78,34.05,6.16,1.27,4,859,53.67,BATCH-20260803-11
MED-00010760,CEL-00140,2026-08-03 11:00:00,99.846,-98.22,9.34,106.55,104.04,17.75,2.31,7,1291,110.69,BATCH-20260803-11
MED-00010761,CEL-00141,2026-08-03 11:00:00,99.825,-93.35,12.11,94.61,123.64,25.23,1.22,3,1174,102.93,BATCH-20260803-11
MED-00010762,CEL-00142,2026-08-03 11:00:00,99.834,-94.47,13.25,95.32,34.55,9.73,1.16,3,885,100.3,BATCH-20260803-11
MED-00010763,CEL-00143,2026-08-03 11:00:00,99.948,-82.3,18.5,71.95,60.54,11.51,1.29,2,702,70.03,BATCH-20260803-11
MED-00010764,CEL-00144,2026-08-03 11:00:00,99.958,-87.0,17.54,70.93,62.57,11.75,1.15,3,628,52.12,BATCH-20260803-11
MED-00010765,CEL-00145,2026-08-03 11:00:00,99.793,-91.31,13.41,86.61,61.19,12.33,1.22,4,850,68.8,BATCH-20260803-11
MED-00010766,CEL-00146,2026-08-03 11:00:00,99.853,-88.21,12.86,83.98,133.76,21.36,1.38,3,1129,79.11,BATCH-20260803-11
MED-00010767,CEL-00147,2026-08-03 11:00:00,99.798,-87.19,12.46,95.66,120.96,23.67,1.75,4,1237,144.17,BATCH-20260803-11
MED-00010768,CEL-00148,2026-08-03 11:00:00,95.282,-84.42,16.8,84.43,58.14,8.68,1.37,3,884,66.11,BATCH-20260803-11
MED-00010769,CEL-00149,2026-08-03 11:00:00,99.781,-88.64,15.69,87.17,122.26,23.27,1.42,5,1124,147.77,BATCH-20260803-11
MED-00010770,CEL-00150,2026-08-03 11:00:00,99.793,-87.86,10.94,82.81,125.57,17.28,1.19,7,1184,145.14,BATCH-20260803-11
MED-00010771,CEL-00151,2026-08-03 11:00:00,99.931,-94.69,15.77,95.53,51.51,11.87,1.24,3,806,92.13,BATCH-20260803-11
MED-00010772,CEL-00152,2026-08-03 11:00:00,99.87,-97.38,12.16,98.68,39.05,6.46,1.59,5,796,57.08,BATCH-20260803-11
MED-00010773,CEL-00153,2026-08-03 11:00:00,99.932,-95.83,15.31,86.2,52.42,10.63,0.93,2,648,65.57,BATCH-20260803-11
MED-00010774,CEL-00154,2026-08-03 11:00:00,99.785,-102.71,1.91,116.3,32.78,5.92,2.26,5,860,96.74,BATCH-20260803-11
MED-00010775,CEL-00155,2026-08-03 11:00:00,99.882,-91.34,17.22,81.05,126.74,21.56,1.56,2,1035,107.12,BATCH-20260803-11
MED-00010776,CEL-00156,2026-08-03 11:00:00,99.882,-83.21,15.57,83.22,108.99,19.69,1.75,7,1212,145.06,BATCH-20260803-11
MED-00010777,CEL-00157,2026-08-03 11:00:00,99.816,-82.75,17.74,78.01,65.26,13.91,1.05,3,727,100.87,BATCH-20260803-11
MED-00010778,CEL-00158,2026-08-03 11:00:00,99.854,-82.05,15.37,84.08,122.76,22.35,1.41,4,1207,117.87,BATCH-20260803-11
MED-00010779,CEL-00159,2026-08-03 11:00:00,99.752,-83.72,12.05,90.02,124.85,19.3,1.69,6,1288,116.82,BATCH-20260803-11
MED-00010780,CEL-00160,2026-08-03 11:00:00,99.853,-79.55,17.43,70.95,60.19,12.5,1.08,3,690,58.47,BATCH-20260803-11
MED-00010781,CEL-00161,2026-08-03 11:00:00,99.901,-87.19,12.77,78.59,66.49,10.22,0.9,3,785,98.13,BATCH-20260803-11
MED-00010782,CEL-00162,2026-08-03 11:00:00,99.932,-85.23,13.2,83.14,60.16,8.18,0.97,5,846,95.89,BATCH-20260803-11
MED-00010783,CEL-00163,2026-08-03 11:00:00,99.883,-86.79,20.16,75.98,69.77,13.56,0.66,3,683,46.19,BATCH-20260803-11
MED-00010784,CEL-00164,2026-08-03 11:00:00,99.804,-92.98,14.67,96.51,118.18,18.36,2.1,3,1217,115.38,BATCH-20260803-11
MED-00010785,,2026-08-03 11:00:00,99.721,-90.08,11.46,88.27,105.56,19.46,1.55,3,1248,111.97,BATCH-20260803-11
MED-00010786,CEL-00166,2026-08-03 11:00:00,99.831,-97.99,12.35,100.69,39.93,9.35,1.34,4,746,81.22,BATCH-20260803-11
MED-00010787,CEL-00167,2026-08-03 11:00:00,99.846,-94.34,9.18,104.23,111.24,22.08,1.76,2,1222,129.88,BATCH-20260803-11
MED-00010788,CEL-00168,2026-08-03 11:00:00,99.825,-88.75,11.8,90.82,120.59,20.36,1.61,6,1298,83.12,BATCH-20260803-11
MED-00010789,CEL-00169,2026-08-03 11:00:00,99.859,-85.71,19.27,81.87,65.14,11.77,0.53,2,701,43.38,BATCH-20260803-11
MED-00010790,CEL-00170,2026-08-03 11:00:00,99.829,-88.84,16.43,83.71,48.91,5.74,1.16,4,875,84.2,BATCH-20260803-11
MED-00010791,CEL-00171,2026-08-03 11:00:00,99.869,-91.16,13.49,78.98,57.67,10.54,1.08,1,718,47.09,BATCH-20260803-11
MED-00010792,CEL-00172,2026-08-03 11:00:00,99.863,-93.24,12.76,95.69,54.28,10.3,0.89,3,851,78.41,BATCH-20260803-11
MED-00010793,CEL-00173,2026-08-03 11:00:00,99.878,-85.04,15.51,89.89,142.4,23.1,1.59,3,1101,138.69,BATCH-20260803-11
MED-00010794,CEL-00174,2026-08-03 11:00:00,99.803,-93.12,11.11,650.0,119.22,22.08,1.77,6,1266,145.67,BATCH-20260803-11
MED-00010795,CEL-00175,2026-08-03 11:00:00,99.957,-85.86,16.89,76.09,66.89,12.78,1.41,3,773,89.23,BATCH-20260803-11
MED-00010796,CEL-00176,2026-08-03 11:00:00,99.746,-87.82,12.7,92.72,121.63,21.59,1.37,3,1265,131.46,BATCH-20260803-11
MED-00010797,CEL-00177,2026-08-03 11:00:00,99.743,-88.19,14.62,97.59,101.02,17.71,1.45,5,1277,142.62,BATCH-20260803-11
MED-00010798,CEL-00178,2026-08-03 11:00:00,99.788,-94.09,15.19,87.4,50.94,9.86,1.27,2,779,80.22,BATCH-20260803-11
MED-00010799,CEL-00179,2026-08-03 11:00:00,99.795,-92.66,15.18,88.32,51.33,9.73,0.85,2,800,90.47,BATCH-20260803-11
MED-00010800,CEL-00180,2026-08-03 11:00:00,99.863,-94.62,15.34,85.13,51.87,9.11,0.9,2,720,47.35,BATCH-20260803-11
MED-00010801,CEL-00001,2026-08-03 12:00:00,99.921,-94.14,15.62,95.48,53.06,11.09,1.08,3,865,56.62,BATCH-20260803-12
MED-00010802,CEL-00002,2026-08-03 12:00:00,99.804,-90.25,11.3,94.18,113.01,22.14,1.6,7,1287,99.34,BATCH-20260803-12
MED-00010803,CEL-00003,2026-08-03 12:00:00,99.801,-87.05,12.14,96.08,116.99,22.67,1.9,4,1303,150.21,BATCH-20260803-12
MED-00010804,CEL-00004,2026-08-03 12:00:00,99.799,-90.36,17.71,81.82,64.61,14.33,1.06,1,723,54.33,BATCH-20260803-12
MED-00010805,CEL-00005,2026-08-03 12:00:00,99.751,-93.84,12.42,94.5,120.96,22.87,1.72,3,1174,109.94,BATCH-20260803-12
MED-00010806,CEL-00006,2026-08-03 12:00:00,99.839,-94.03,11.9,104.18,113.0,21.61,1.64,6,1256,100.74,BATCH-20260803-12
MED-00010807,CEL-00007,2026-08-03 12:00:00,99.911,-96.35,13.85,104.57,35.26,7.48,1.5,7,954,122.8,BATCH-20260803-12
MED-00010807,CEL-00008,2026-08-03 12:00:00,99.927,-92.2,12.54,102.92,63.8,7.8,1.3,4,843,53.0,BATCH-20260803-12
MED-00010809,CEL-00009,2026-08-03 12:00:00,99.87,-95.1,13.24,103.44,37.0,5.11,1.19,4,884,56.35,BATCH-20260803-12
MED-00010810,CEL-00010,2026-08-03 12:00:00,99.922,-96.35,10.75,97.31,36.27,6.61,1.12,3,810,71.44,BATCH-20260803-12
MED-00010811,CEL-00011,2026-08-03 12:00:00,99.831,-87.95,12.25,84.8,123.34,20.34,1.47,6,1191,154.86,BATCH-20260803-12
MED-00010812,CEL-00012,2026-08-03 12:00:00,99.725,-95.61,15.38,101.1,112.66,19.34,1.61,5,1280,102.11,BATCH-20260803-12
MED-00010813,CEL-00013,2026-08-03 12:00:00,99.839,-87.55,17.8,90.19,63.98,7.73,1.11,4,889,57.25,BATCH-20260803-12
MED-00010814,CEL-00014,2026-08-03 12:00:00,99.763,-80.54,15.06,88.16,126.92,22.66,1.31,3,1194,87.09,BATCH-20260803-12
MED-00010815,CEL-00015,2026-08-03 12:00:00,99.807,-85.72,16.79,88.19,113.18,22.21,1.81,4,1205,89.41,BATCH-20260803-12
MED-00010816,CEL-00016,2026-08-03 12:00:00,99.868,-88.58,18.34,82.58,61.81,9.21,0.81,3,815,65.51,BATCH-20260803-12
MED-00010817,CEL-00017,2026-08-03 12:00:00,99.824,-88.84,15.89,88.02,52.69,6.62,1.71,3,936,105.05,BATCH-20260803-12
MED-00010818,CEL-00018,2026-08-03 12:00:00,99.836,-97.57,12.31,93.31,52.28,8.8,1.76,5,674,76.48,BATCH-20260803-12
MED-00010819,CEL-00019,2026-08-03 12:00:00,99.914,-88.07,20.38,71.63,59.95,11.27,0.7,3,699,65.82,BATCH-20260803-12
MED-00010820,CEL-00020,2026-08-03 12:00:00,99.84,-89.78,12.92,105.62,105.58,17.69,1.6,6,1322,95.02,BATCH-20260803-12
MED-00010821,CEL-00021,2026-08-03 12:00:00,99.839,-88.04,9.67,91.57,116.36,20.89,1.66,6,1259,78.38,BATCH-20260803-12
MED-00010822,CEL-00022,2026-08-03 12:00:00,99.835,-98.18,12.51,100.28,39.38,4.44,1.82,5,824,73.35,BATCH-20260803-12
MED-00010823,CEL-00023,2026-08-03 12:00:00,99.775,-87.07,13.88,79.95,124.38,20.99,1.95,4,1158,109.78,BATCH-20260803-12
MED-00010824,CEL-00024,2026-08-03 12:00:00,99.784,-87.59,16.09,85.34,124.7,23.04,1.82,4,1202,107.93,BATCH-20260803-12
MED-00010825,CEL-00025,2026-08-03 12:00:00,99.766,-105.06,6.44,124.52,20.91,1.45,2.83,8,950,76.72,BATCH-20260803-12
MED-00010826,CEL-00026,2026-08-03 12:00:00,99.856,-84.98,15.91,90.26,51.41,10.93,1.31,2,952,88.48,BATCH-20260803-12
MED-00010827,CEL-00027,2026-08-03 12:00:00,99.837,-87.66,18.56,80.5,58.04,12.85,0.62,4,815,84.71,BATCH-20260803-12
MED-00010828,CEL-00028,2026-08-03 12:00:00,99.775,-92.51,15.45,88.6,55.89,9.42,1.27,0,863,82.75,BATCH-20260803-12
MED-00010829,CEL-00029,2026-08-03 12:00:00,99.835,-83.52,15.3,80.99,135.52,25.44,1.21,2,1158,95.94,BATCH-20260803-12
MED-00010830,CEL-00030,2026-08-03 12:00:00,99.806,-86.13,14.66,88.25,131.67,24.77,2.2,5,1212,110.28,BATCH-20260803-12
MED-00010831,CEL-00031,2026-08-03 12:00:00,99.857,-88.26,18.28,81.21,63.39,13.28,1.26,5,842,94.76,BATCH-20260803-12
MED-00010832,CEL-00032,2026-08-03 12:00:00,99.887,-91.36,8.77,92.84,107.82,18.26,1.09,4,1184,86.3,BATCH-20260803-12
MED-00010833,CEL-00033,2026-08-03 12:00:00,99.715,-92.46,12.44,95.67,121.66,21.32,1.96,5,1272,93.09,BATCH-20260803-12
MED-00010834,CEL-00034,2026-08-03 12:00:00,99.889,-89.91,15.57,89.6,54.12,10.13,0.83,2,869,96.6,BATCH-20260803-12
MED-00010835,CEL-00035,2026-08-03 12:00:00,99.851,-88.73,15.87,96.01,56.6,11.43,1.26,6,880,68.85,BATCH-20260803-12
MED-00010836,CEL-00036,2026-08-03 12:00:00,99.943,-89.11,19.84,79.97,65.51,12.53,0.83,3,711,66.86,BATCH-20260803-12
MED-00010837,CEL-00037,2026-08-03 12:00:00,95.326,-93.19,14.81,92.79,47.48,6.3,1.55,2,852,80.44,BATCH-20260803-12
MED-00010838,CEL-00038,2026-08-03 12:00:00,99.744,-96.18,11.64,97.41,108.79,13.34,1.54,5,1163,83.42,BATCH-20260803-12
MED-00010839,CEL-00039,2026-08-03 12:00:00,99.799,-85.52,16.84,86.96,128.36,23.01,1.57,4,1255,129.39,BATCH-20260803-12
MED-00010840,CEL-00040,2026-08-03 12:00:00,99.893,-80.32,18.83,80.16,57.96,10.98,1.19,2,863,116.4,BATCH-20260803-12
MED-00010841,CEL-00041,2026-08-03 12:00:00,99.876,-85.49,12.81,85.66,123.06,22.91,1.58,6,1190,157.61,BATCH-20260803-12
MED-00010842,CEL-00042,2026-08-03 12:00:00,99.764,-88.33,15.09,81.87,133.55,21.95,2.02,3,1148,83.42,BATCH-20260803-12
MED-00010843,CEL-00043,2026-08-03 12:00:00,99.881,-90.83,16.4,85.5,50.02,10.5,1.11,3,822,85.68,BATCH-20260803-12
MED-00010844,CEL-00044,2026-08-03 12:00:00,99.87,-87.88,12.35,87.4,54.15,8.13,1.21,5,964,117.25,BATCH-20260803-12
MED-00010845,CEL-00045,2026-08-03 12:00:00,99.782,-93.02,17.13,101.25,51.65,7.02,1.13,4,839,104.66,BATCH-20260803-12
MED-00010846,CEL-00046,2026-08-03 12:00:00,99.834,-145.0,14.79,97.35,56.14,13.18,1.07,3,820,102.88,BATCH-20260803-12
MED-00010847,CEL-00047,2026-08-03 12:00:00,99.858,-92.82,13.42,87.61,128.5,20.81,1.99,3,1092,97.73,BATCH-20260803-12
MED-00010848,CEL-00048,2026-08-03 12:00:00,99.797,-100.32,10.45,112.86,109.77,22.5,2.13,7,1206,92.19,BATCH-20260803-12
MED-00010849,CEL-00049,2026-08-03 12:00:00,99.867,-99.57,12.3,109.24,33.02,5.95,2.14,4,865,75.06,BATCH-20260803-12
MED-00010850,CEL-00050,2026-08-03 12:00:00,99.852,-96.13,10.94,109.49,109.82,19.37,2.13,8,1317,145.69,BATCH-20260803-12
MED-00010851,CEL-00051,2026-08-03 12:00:00,99.87,-90.36,14.52,87.61,117.18,20.81,1.54,3,1142,87.76,BATCH-20260803-12
MED-00010852,CEL-00052,2026-08-03 12:00:00,99.843,-89.01,20.63,86.99,55.24,12.0,1.36,4,950,118.64,BATCH-20260803-12
MED-00010853,CEL-00053,2026-08-03 12:00:00,99.742,-81.52,17.74,91.3,48.76,6.4,1.14,3,916,71.63,BATCH-20260803-12
MED-00010854,CEL-00054,2026-08-03 12:00:00,99.891,-86.23,17.3,83.06,57.03,7.76,1.18,3,882,94.96,BATCH-20260803-12
MED-00010855,CEL-00055,2026-08-03 12:00:00,99.837,-83.28,16.62,86.3,61.1,5.08,0.99,4,874,91.93,BATCH-20260803-12
MED-00010856,CEL-00056,2026-08-03 12:00:00,99.844,-91.5,15.07,85.18,132.3,25.5,1.54,4,1102,96.44,BATCH-20260803-12
MED-00010857,CEL-00057,2026-08-03 12:00:00,99.757,-85.16,10.17,90.52,114.0,20.1,1.86,5,1259,152.41,BATCH-20260803-12
MED-00010858,CEL-00058,2026-08-03 12:00:00,99.875,-90.57,17.55,83.07,56.13,9.45,0.92,3,796,54.98,BATCH-20260803-12
MED-00010859,CEL-00059,2026-08-03 12:00:00,99.827,-90.72,13.42,87.14,123.5,22.68,1.79,4,1203,89.36,BATCH-20260803-12
MED-00010860,CEL-00060,2026-08-03 12:00:00,99.804,-88.99,14.04,110.14,104.27,14.48,1.65,5,1382,159.93,BATCH-20260803-12
MED-00010861,CEL-00061,2026-08-03 12:00:00,99.829,-93.16,15.02,88.55,52.36,9.52,0.59,6,758,64.0,BATCH-20260803-12
MED-00010862,CEL-00062,2026-08-03 12:00:00,99.83,-84.8,14.84,85.98,57.58,8.82,1.27,1,851,72.8,BATCH-20260803-12
MED-00010863,CEL-00063,2026-08-03 12:00:00,99.885,-95.11,14.93,98.37,54.75,11.68,0.87,3,746,58.02,BATCH-20260803-12
MED-00010864,CEL-00064,2026-08-03 12:00:00,99.868,-96.41,11.65,105.6,44.92,9.74,1.15,4,862,62.05,BATCH-20260803-12
MED-00010865,CEL-00065,2026-08-03 12:00:00,99.827,-86.98,14.86,86.99,122.28,22.72,1.48,6,1256,84.1,BATCH-20260803-12
MED-00010866,CEL-00066,2026-08-03 12:00:00,99.762,-91.29,10.2,89.75,116.08,21.24,1.82,5,1213,81.76,BATCH-20260803-12
MED-00010867,CEL-00067,2026-08-03 12:00:00,99.807,-84.56,15.02,85.04,56.51,9.16,0.69,4,932,129.09,BATCH-20260803-12
MED-00010868,CEL-00068,2026-08-03 12:00:00,99.797,-83.18,14.09,86.37,118.84,18.97,0.88,3,1135,115.86,BATCH-20260803-12
MED-00010869,CEL-00069,2026-08-03 12:00:00,99.799,-90.61,9.43,92.78,106.79,19.77,1.84,6,1218,156.6,BATCH-20260803-12
MED-00010870,CEL-00070,2026-08-03 12:00:00,99.868,-80.03,14.97,89.84,64.98,10.42,0.75,4,787,107.18,BATCH-20260803-12
MED-00010871,CEL-00071,2026-08-03 12:00:00,99.845,-95.63,13.84,99.77,37.27,6.97,1.74,5,954,120.75,BATCH-20260803-12
MED-00010872,CEL-00072,2026-08-03 12:00:00,100.0,-87.91,19.93,75.6,56.83,9.3,0.98,4,715,69.61,BATCH-20260803-12
MED-00010873,CEL-00073,2026-08-03 12:00:00,99.722,-94.43,15.6,87.54,47.3,8.12,0.95,4,710,42.64,BATCH-20260803-12
MED-00010874,CEL-00074,2026-08-03 12:00:00,95.307,-89.86,14.19,90.26,130.78,22.09,1.42,3,1186,128.64,BATCH-20260803-12
MED-00010875,CEL-00075,2026-08-03 12:00:00,99.734,-90.77,16.15,88.2,129.37,27.57,1.63,6,1150,93.8,BATCH-20260803-12
MED-00010876,CEL-00076,2026-08-03 12:00:00,99.811,-96.08,11.58,98.22,52.58,9.64,1.68,5,906,80.07,BATCH-20260803-12
MED-00010877,CEL-00077,2026-08-03 12:00:00,99.818,-90.2,17.83,95.72,120.2,22.9,1.5,5,1160,78.35,BATCH-20260803-12
MED-00010878,CEL-00078,2026-08-03 12:00:00,99.959,-88.48,13.67,91.52,120.68,18.38,1.59,4,1301,136.87,BATCH-20260803-12
MED-00010879,CEL-00079,2026-08-03 12:00:00,99.873,-81.65,19.36,83.1,53.53,10.59,0.79,2,914,114.83,BATCH-20260803-12
MED-00010880,CEL-00080,2026-08-03 12:00:00,99.8,-87.88,18.14,98.94,49.59,8.62,0.93,3,972,79.38,BATCH-20260803-12
MED-00010881,CEL-00081,2026-08-03 12:00:00,99.88,-82.49,21.44,81.8,76.92,15.32,0.75,3,706,93.35,BATCH-20260803-12
MED-00010882,CEL-00082,2026-08-03 12:00:00,99.917,-92.57,18.98,89.91,63.11,10.28,1.5,1,873,53.05,BATCH-20260803-12
MED-00010883,CEL-00083,2026-08-03 12:00:00,99.751,-84.19,13.9,96.54,110.96,21.6,1.9,4,1319,132.28,BATCH-20260803-12
MED-00010884,CEL-00084,2026-08-03 12:00:00,99.739,-88.85,15.74,87.06,112.44,16.36,1.5,3,1193,154.39,BATCH-20260803-12
