ticket_id,customer_id,subscription_id,cell_id,created_at,resolved_at,category,severity,ticket_status,channel,first_contact_resolution,sla_target_hours,resolution_hours,post_service_csat
TKT-001110,CLI-002054,SUB-002054,,2026-08-10 12:53:07,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001111,CLI-002071,SUB-002071,CEL-00098,2026-08-10 13:05:30,2026-08-11 11:05:30,Cobertura,Crítica,Cerrado,App,true,4,21.83,4
TKT-001112,CLI-002088,SUB-002088,CEL-00037,2026-08-10 13:17:53,2026-08-10 22:17:53,Velocidad,Alta,Cerrado,Web,true,8,8.45,5
TKT-001113,CLI-002105,SUB-002105,CEL-00156,2026-08-10 13:30:16,2026-08-11 02:30:16,Llamadas,Alta,Cerrado,Call center,true,8,12.27,
TKT-001114,CLI-002122,SUB-002122,,2026-08-10 13:42:39,2026-08-12 19:42:39,Facturación,Media,Cerrado,Tienda,true,24,53.95,3
TKT-001115,CLI-002139,SUB-002139,,2026-08-10 13:55:02,2026-08-13 01:55:02,Plan,Media,Cerrado,WhatsApp,true,24,59.74,2
TKT-001116,CLI-002156,SUB-002156,,2026-08-10 14:07:25,2026-08-12 18:07:25,Portabilidad,Baja,Resuelto,App,true,72,51.4,3
TKT-001117,CLI-002173,SUB-002173,CEL-00092,2026-08-10 14:19:48,2026-08-13 04:19:48,Cobertura,Crítica,Resuelto,Web,false,4,61.17,
TKT-001118,CLI-002190,SUB-002190,CEL-00031,2026-08-10 14:32:11,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001119,CLI-002207,SUB-002207,CEL-00150,2026-08-10 14:44:34,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001120,CLI-002224,SUB-002224,,2026-08-10 14:56:57,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001121,CLI-002241,SUB-002241,,2026-08-10 15:09:20,2026-08-11 15:09:20,Plan,Media,Cerrado,App,true,24,23.3,
TKT-001122,CLI-002258,SUB-002258,,2026-08-10 15:21:43,2026-08-12 03:21:43,Portabilidad,Baja,Cerrado,Web,true,72,35.06,4
TKT-001123,CLI-002275,SUB-002275,CEL-00086,2026-08-10 15:34:06,2026-08-10 18:34:06,Cobertura,Crítica,Cerrado,Call center,true,4,2.2,5
TKT-001124,CLI-002292,SUB-002292,CEL-00025,2026-08-10 15:46:29,2026-08-11 02:46:29,Velocidad,Alta,Cerrado,Tienda,true,8,10.82,5
TKT-001125,CLI-002309,SUB-002309,CEL-00144,2026-08-10 15:58:52,2026-08-11 09:58:52,Llamadas,Alta,Cerrado,WhatsApp,true,8,17.75,
TKT-001126,CLI-002326,SUB-002326,,2026-08-10 16:11:15,2026-08-13 00:11:15,Facturación,Media,Resuelto,App,true,24,55.18,2
TKT-001127,CLI-002343,SUB-002343,,2026-08-10 16:23:38,2026-08-12 23:23:38,Plan,Media,Resuelto,Web,false,24,54.6,2
TKT-001128,CLI-002360,SUB-002360,,2026-08-10 16:36:01,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001129,CLI-002377,SUB-002377,CEL-00080,2026-08-10 16:48:24,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001130,CLI-002394,SUB-002394,CEL-00019,2026-08-10 17:00:47,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001131,CLI-002411,SUB-002411,CEL-00138,2026-08-10 17:13:10,2026-08-10 21:13:10,Llamadas,Alta,Cerrado,App,true,8,3.02,5
TKT-001132,CLI-002428,SUB-002428,,2026-08-10 17:25:33,2026-08-12 16:25:33,Facturación,Media,Cerrado,Web,true,24,46.2,3
TKT-001133,CLI-002445,SUB-002445,CEL-99999,2026-08-10 17:37:56,2026-08-13 07:37:56,Plan,Media,Cerrado,Call center,true,24,61.89,
TKT-001134,CLI-002462,SUB-002462,,2026-08-10 17:50:19,2026-08-13 05:50:19,Portabilidad,Baja,Cerrado,Tienda,true,72,59.63,2
TKT-001135,CLI-002479,SUB-002479,CEL-00074,2026-08-10 18:02:42,2026-08-10 22:02:42,Cobertura,Crítica,Cerrado,WhatsApp,true,4,3.54,5
TKT-001136,CLI-002496,SUB-002496,CEL-00013,2026-08-10 18:15:05,2026-08-12 17:15:05,Velocidad,Alta,Resuelto,App,true,8,46.74,3
TKT-001137,CLI-002513,SUB-002513,CEL-00132,2026-08-10 18:27:28,2026-08-12 13:27:28,Llamadas,Alta,Resuelto,Web,false,8,42.97,
TKT-001138,CLI-002530,SUB-002530,,2026-08-10 18:39:51,,Facturación,Media,En progreso,Call center,,24,,
TKT-001139,CLI-002547,SUB-002547,,2026-08-10 18:52:14,,Plan,Media,En progreso,Tienda,,24,,
TKT-001140,CLI-002564,SUB-002564,,2026-08-10 19:04:37,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001141,CLI-002581,SUB-002581,CEL-00068,2026-08-10 19:17:00,2026-08-11 04:17:00,Cobertura,Crítica,Cerrado,App,true,4,8.54,
TKT-001142,CLI-002598,SUB-002598,CEL-00007,2026-08-10 19:29:23,2026-08-12 14:29:23,Velocidad,Alta,Cerrado,Web,true,8,42.26,3
TKT-001143,CLI-002615,SUB-002615,CEL-00126,2026-08-10 19:41:46,2026-08-13 14:41:46,Llamadas,Alta,Cerrado,Call center,true,8,66.32,2
TKT-001144,CLI-002632,SUB-002632,,2026-08-10 19:54:09,2026-08-12 12:54:09,Facturación,Media,Cerrado,Tienda,true,24,40.43,3
TKT-001145,CLI-002649,SUB-002649,,2026-08-10 20:06:32,2026-08-11 08:06:32,Plan,Media,Cerrado,WhatsApp,true,24,11.99,
TKT-001146,CLI-002666,SUB-002666,,2026-08-10 20:18:55,2026-08-11 08:18:55,Portabilidad,Baja,Resuelto,App,true,72,11.41,5
TKT-001147,CLI-002683,SUB-002683,CEL-00062,2026-08-10 20:31:18,2026-08-12 20:31:18,Cobertura,Crítica,Resuelto,Web,false,4,47.27,3
TKT-001148,CLI-002700,SUB-002700,CEL-00001,2026-08-10 20:43:41,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001149,CLI-002717,SUB-002717,CEL-00120,2026-08-10 20:56:04,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001150,CLI-002734,SUB-002734,,2026-08-10 21:08:27,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001151,CLI-002751,SUB-002751,,2026-08-10 21:20:50,2026-08-12 20:20:50,Plan,Media,Cerrado,App,true,24,46.05,3
TKT-001152,CLI-002768,SUB-002768,,2026-08-10 21:33:13,2026-08-13 11:33:13,Portabilidad,Baja,Cerrado,Web,true,72,61.57,2
TKT-001153,CLI-002785,SUB-002785,CEL-00056,2026-08-10 21:45:36,2026-08-12 13:45:36,Cobertura,Crítica,Cerrado,Call center,true,4,39.79,
TKT-001154,CLI-002802,SUB-002802,CEL-00175,2026-08-10 21:57:59,2026-08-12 09:57:59,Velocidad,Alta,Cerrado,Tienda,true,8,35.47,4
TKT-001155,CLI-002819,SUB-002819,CEL-00114,2026-08-10 22:10:22,2026-08-13 21:10:22,Llamadas,Alta,Cerrado,WhatsApp,true,8,70.29,2
TKT-001156,CLI-002836,SUB-002836,,2026-08-10 22:22:45,2026-08-11 02:22:45,Facturación,Media,Resuelto,App,true,24,3.81,5
TKT-001157,CLI-002853,SUB-002853,,2026-08-10 22:35:08,2026-08-11 07:35:08,Plan,Media,Resuelto,Web,false,24,8.12,
TKT-001158,CLI-002870,SUB-002870,,2026-08-10 22:47:31,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001159,CLI-002887,SUB-002887,CEL-00050,2026-08-10 22:59:54,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001160,CLI-002904,SUB-002904,CEL-00169,2026-08-10 23:12:17,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001161,CLI-002921,SUB-002921,CEL-00108,2026-08-10 23:24:40,2026-08-13 14:24:40,Llamadas,Alta,Cerrado,App,true,8,62.65,
TKT-001162,CLI-002938,SUB-002938,,2026-08-10 23:37:03,2026-08-11 20:37:03,Facturación,Media,Cerrado,Web,true,24,20.35,4
TKT-001163,CLI-002955,SUB-002955,,2026-08-10 23:49:26,2026-08-13 21:49:26,Plan,Media,Cerrado,Call center,true,24,69.45,2
TKT-001164,CLI-002972,SUB-002972,,2026-08-11 00:01:49,2026-08-11 19:01:49,Portabilidad,Baja,Cerrado,Tienda,true,72,18.88,4
TKT-001165,CLI-002989,SUB-002989,CEL-00044,2026-08-11 00:14:12,2026-08-12 08:14:12,Cobertura,Crítica,Cerrado,WhatsApp,true,4,31.2,
TKT-001166,CLI-000006,SUB-003006,CEL-00163,2026-08-11 00:26:35,2026-08-12 15:26:35,Velocidad,Alta,Resuelto,App,true,8,38.4,3
TKT-001167,CLI-000023,SUB-003023,CEL-00102,2026-08-11 00:38:58,2026-08-12 08:38:58,Llamadas,Alta,Resuelto,Web,false,8,31.52,4
TKT-001168,CLI-000040,SUB-003040,,2026-08-11 00:51:21,,Facturación,Media,En progreso,Call center,,24,,
TKT-001169,CLI-000057,SUB-003057,,2026-08-11 01:03:44,,Plan,Media,En progreso,Tienda,,24,,
TKT-001170,CLI-000074,SUB-003074,,2026-08-11 01:16:07,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001171,CLI-000091,SUB-003091,CEL-00038,2026-08-11 01:28:30,2026-08-11 20:28:30,Cobertura,Crítica,Cerrado,App,true,4,18.16,4
TKT-001172,CLI-000108,SUB-003108,CEL-00157,2026-08-11 01:40:53,2026-08-11 05:40:53,Velocidad,Alta,Cerrado,Web,true,8,3.21,5
TKT-001173,CLI-000125,SUB-999999,CEL-00096,2026-08-11 01:53:16,2026-08-12 15:53:16,Llamadas,Alta,Cerrado,Call center,true,8,37.84,
TKT-001174,CLI-000142,SUB-003142,,2026-08-11 02:05:39,2026-08-13 11:05:39,Facturación,Media,Cerrado,Tienda,true,24,56.12,2
TKT-001175,CLI-000159,SUB-003159,,2026-08-11 02:18:02,2026-08-12 16:18:02,Plan,Media,Cerrado,WhatsApp,true,24,37.29,3
TKT-001176,CLI-000176,SUB-003176,,2026-08-11 02:30:25,2026-08-12 13:30:25,Portabilidad,Baja,Resuelto,App,true,72,34.59,4
TKT-001177,CLI-000193,SUB-003193,CEL-00032,2026-08-11 02:42:48,2026-08-11 11:42:48,Cobertura,Crítica,Resuelto,Web,false,4,8.17,
TKT-001178,CLI-000210,SUB-003210,CEL-00151,2026-08-11 02:55:11,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001179,CLI-000227,SUB-003227,CEL-00090,2026-08-11 03:07:34,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001180,CLI-000244,SUB-003244,,2026-08-11 03:19:57,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001181,CLI-000261,SUB-003261,,2026-08-11 03:32:20,2026-08-12 16:32:20,Plan,Media,Cerrado,App,true,24,36.1,
TKT-001182,CLI-000278,SUB-003278,,2026-08-11 03:44:43,2026-08-13 05:44:43,Portabilidad,Baja,Cerrado,Web,true,72,49.67,3
TKT-001183,CLI-000295,SUB-003295,CEL-00026,2026-08-11 03:57:06,2026-08-12 16:57:06,Cobertura,Crítica,Cerrado,Call center,true,4,36.84,3
TKT-001184,CLI-000312,SUB-003312,CEL-00145,2026-08-11 04:09:29,2026-08-12 19:09:29,Velocidad,Alta,Cerrado,Tienda,true,8,38.35,3
TKT-001185,CLI-000329,SUB-003329,CEL-00084,2026-08-11 04:21:52,2026-08-11 09:21:52,Llamadas,Alta,Cerrado,WhatsApp,true,8,5.0,
TKT-001186,CLI-000346,SUB-003346,,2026-08-11 04:34:15,2026-08-13 07:34:15,Facturación,Media,Resuelto,App,true,24,50.12,3
TKT-001187,CLI-000363,SUB-003363,,2026-08-11 04:46:38,2026-08-14 03:46:38,Plan,Media,Resuelto,Web,false,24,70.92,2
TKT-001188,CLI-000380,SUB-003380,,2026-08-11 04:59:01,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001189,CLI-000397,SUB-003397,CEL-00020,2026-08-11 05:11:24,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001190,CLI-000414,SUB-003414,CEL-00139,2026-08-11 05:23:47,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001191,CLI-000431,SUB-003431,CEL-00078,2026-08-11 05:36:10,2026-08-13 15:36:10,Llamadas,Alta,Cerrado,App,true,8,57.72,2
TKT-001192,CLI-000448,SUB-003448,,2026-08-11 05:48:33,2026-08-13 01:48:33,Facturación,Media,Cerrado,Web,true,24,43.84,3
TKT-001193,CLI-000465,SUB-003465,,2026-08-11 06:00:56,2026-08-13 23:00:56,Plan,Media,Cerrado,Call center,true,24,64.22,
TKT-001194,CLI-000482,SUB-003482,,2026-08-11 06:13:19,2026-08-12 11:13:19,Portabilidad,Baja,Cerrado,Tienda,true,72,28.68,4
TKT-001195,CLI-000499,SUB-003499,CEL-00014,2026-08-11 06:25:42,2026-08-13 23:25:42,Cobertura,Crítica,Cerrado,WhatsApp,true,4,64.1,2
TKT-001196,CLI-000516,SUB-003516,CEL-00133,2026-08-11 06:38:05,2026-08-14 05:38:05,Velocidad,Alta,Resuelto,App,true,8,70.7,2
TKT-001197,CLI-000533,SUB-003533,CEL-00072,2026-08-11 06:50:28,2026-08-13 08:50:28,Llamadas,Alta,Resuelto,Web,false,8,49.23,
TKT-001198,CLI-000550,SUB-003550,,2026-08-11 07:02:51,,Facturación,Media,En progreso,Call center,,24,,
TKT-001199,CLI-000567,SUB-003567,,2026-08-11 07:15:14,,Plan,Media,En progreso,Tienda,,24,,
TKT-001200,CLI-000584,SUB-003584,,2026-08-11 07:27:37,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001201,CLI-000601,SUB-003601,CEL-00008,2026-08-11 07:40:00,2026-08-11 23:40:00,Cobertura,Crítica,Cerrado,App,true,4,15.11,
TKT-001202,CLI-000618,SUB-003618,CEL-00127,2026-08-11 07:52:23,2026-08-12 09:52:23,Velocidad,Alta,Cerrado,Web,true,8,25.33,4
TKT-001203,CLI-000635,SUB-003635,CEL-00066,2026-08-11 08:04:46,2026-08-13 09:04:46,Llamadas,Alta,Cerrado,Call center,true,8,48.85,3
TKT-001204,CLI-000652,SUB-003652,,2026-08-11 08:17:09,2026-08-14 08:17:09,Facturación,Media,Cerrado,Tienda,true,24,71.34,2
TKT-001205,CLI-000669,SUB-003669,,2026-08-11 08:29:32,2026-08-14 00:29:32,Plan,Media,Cerrado,WhatsApp,true,24,63.09,
TKT-001206,CLI-000686,SUB-003686,,2026-08-11 08:41:55,2026-08-12 17:41:55,Portabilidad,Baja,Resuelto,App,true,72,32.96,4
TKT-001207,CLI-000703,SUB-003703,CEL-00002,2026-08-11 08:54:18,2026-08-12 16:54:18,Cobertura,Crítica,Resuelto,Web,false,4,31.59,4
TKT-001208,CLI-000720,SUB-003720,CEL-00121,2026-08-11 09:06:41,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001209,CLI-000737,SUB-003737,CEL-00060,2026-08-11 09:19:04,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001210,CLI-000754,SUB-003754,,2026-08-11 09:31:27,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001211,CLI-000771,SUB-003771,,2026-08-11 09:43:50,2026-08-14 09:43:50,Plan,Media,Cerrado,App,true,24,71.3,2
TKT-001212,CLI-000788,SUB-003788,,2026-08-11 09:56:13,2026-08-13 12:56:13,Portabilidad,Baja,Cerrado,Web,true,72,50.13,3
TKT-001213,CLI-000805,SUB-003805,CEL-00176,2026-08-11 10:08:36,2026-08-14 05:08:36,Cobertura,Crítica,Cerrado,Call center,true,4,66.19,
TKT-001214,CLI-000822,SUB-003822,CEL-00115,2026-08-11 10:20:59,2026-08-12 10:20:59,Velocidad,Alta,Cerrado,Tienda,true,8,23.63,4
TKT-001215,CLI-000839,SUB-003839,CEL-00054,2026-08-11 10:33:22,2026-08-14 08:33:22,Llamadas,Alta,Cerrado,WhatsApp,true,8,69.63,2
TKT-001216,CLI-000856,SUB-003856,,2026-08-11 10:45:45,2026-08-14 10:45:45,Facturación,Media,Resuelto,App,true,24,71.3,2
TKT-001217,CLI-000873,SUB-003873,,2026-08-11 10:58:08,2026-08-12 00:58:08,Plan,Media,Resuelto,Web,false,24,13.45,
TKT-001218,CLI-000890,SUB-003890,,2026-08-11 11:10:31,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001219,CLI-000907,SUB-003907,CEL-00170,2026-08-11 11:22:54,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001220,CLI-000924,SUB-003924,CEL-00109,2026-08-11 11:35:17,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001221,CLI-000941,SUB-003941,CEL-00048,2026-08-11 11:47:40,2026-08-12 03:47:40,Llamadas,Alta,Cerrado,App,true,8,15.23,
TKT-001222,CLI-000958,SUB-003958,,2026-08-11 12:00:03,2026-08-13 20:00:03,Facturación,Media,Cerrado,Web,true,24,55.17,2
TKT-001223,CLI-000975,SUB-003975,,2026-08-11 12:12:26,2026-08-13 06:12:26,Plan,Media,Cerrado,Call center,true,24,41.51,3
TKT-001224,CLI-000992,SUB-003992,,2026-08-11 12:24:49,2026-08-14 04:24:49,Portabilidad,Baja,Cerrado,Tienda,true,72,63.84,2
TKT-001225,CLI-001009,SUB-004009,CEL-00164,2026-08-11 12:37:12,2026-08-14 03:37:12,Cobertura,Crítica,Cerrado,WhatsApp,true,4,62.89,
TKT-001226,CLI-001026,SUB-004026,CEL-00103,2026-08-11 12:49:35,2026-08-13 06:49:35,Velocidad,Alta,Resuelto,App,true,8,41.42,3
TKT-001227,CLI-001043,SUB-004043,CEL-00042,2026-08-11 13:01:58,2026-08-13 22:01:58,Llamadas,Alta,Resuelto,Web,false,8,56.05,2
TKT-001228,CLI-001060,SUB-004060,,2026-08-11 13:14:21,,Facturación,Media,En progreso,Call center,,24,,
TKT-001229,CLI-999999,SUB-004077,,2026-08-11 13:26:44,,Plan,Media,En progreso,Tienda,,24,,
TKT-001230,CLI-001094,SUB-004094,,2026-08-11 13:39:07,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001231,CLI-001111,SUB-004111,CEL-00158,2026-08-11 13:51:30,2026-08-12 06:51:30,Cobertura,Crítica,Cerrado,App,true,4,16.99,5
TKT-001232,CLI-001128,SUB-004128,CEL-00097,2026-08-11 14:03:53,2026-08-12 07:03:53,Velocidad,Alta,Cerrado,Web,true,8,16.86,5
TKT-001233,CLI-001145,SUB-004145,CEL-00036,2026-08-11 14:16:16,2026-08-13 15:16:16,Llamadas,Alta,Cerrado,Call center,true,8,48.36,
TKT-001234,CLI-001162,SUB-004162,,2026-08-11 14:28:39,2026-08-14 04:28:39,Facturación,Media,Cerrado,Tienda,true,24,61.91,2
TKT-001235,CLI-001179,SUB-004179,,2026-08-11 14:41:02,2026-08-14 09:41:02,Plan,Media,Cerrado,WhatsApp,true,24,66.55,2
TKT-001236,CLI-001196,SUB-004196,,2026-08-11 14:53:25,2026-08-12 01:53:25,Portabilidad,Baja,Resuelto,App,true,72,10.73,5
TKT-001237,CLI-000013,SUB-000013,CEL-00092,2026-08-11 15:05:48,2026-08-14 09:05:48,Cobertura,Crítica,Resuelto,Web,false,4,65.67,
TKT-001238,CLI-000030,SUB-000030,CEL-00031,2026-08-11 15:18:11,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001239,CLI-000047,SUB-000047,CEL-00150,2026-08-11 15:30:34,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001240,CLI-000064,SUB-000064,,2026-08-11 15:42:57,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001241,CLI-000081,SUB-000081,,2026-08-11 15:55:20,2026-08-12 14:55:20,Plan,Media,Cerrado,App,true,24,22.61,
TKT-001242,CLI-000098,SUB-000098,,2026-08-11 16:07:43,2026-08-13 05:07:43,Portabilidad,Baja,Cerrado,Web,true,72,36.44,3
TKT-001243,CLI-000115,SUB-000115,CEL-00086,2026-08-11 16:20:06,2026-08-12 07:20:06,Cobertura,Crítica,Cerrado,Call center,true,4,14.57,5
TKT-001244,CLI-000132,SUB-000132,CEL-00025,2026-08-11 16:32:29,2026-08-14 03:32:29,Velocidad,Alta,Cerrado,Tienda,true,8,58.21,2
TKT-001245,CLI-000149,SUB-000149,CEL-00144,2026-08-11 16:44:52,2026-08-11 23:44:52,Llamadas,Alta,Cerrado,WhatsApp,true,8,6.29,
TKT-001246,CLI-000166,SUB-000166,,2026-08-11 16:57:15,2026-08-12 03:57:15,Facturación,Media,Resuelto,App,true,24,10.13,5
TKT-001247,CLI-000183,SUB-000183,,2026-08-11 17:09:38,2026-08-12 02:09:38,Plan,Media,Resuelto,Web,false,24,8.32,5
TKT-001248,CLI-000200,SUB-000200,,2026-08-11 17:22:01,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001249,CLI-000217,SUB-000217,CEL-00080,2026-08-11 17:34:24,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001250,CLI-000234,SUB-000234,CEL-00019,2026-08-11 17:46:47,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001251,CLI-000251,SUB-000251,CEL-00138,2026-08-11 17:59:10,2026-08-14 01:59:10,Llamadas,Alta,Cerrado,App,true,8,55.4,2
TKT-001252,CLI-000268,SUB-000268,,2026-08-11 18:11:33,2026-08-13 16:11:33,Facturación,Media,Cerrado,Web,true,24,45.49,3
TKT-001253,CLI-000285,SUB-000285,,2026-08-11 18:23:56,2026-08-13 19:23:56,Plan,Media,Cerrado,Call center,true,24,48.23,
TKT-001254,CLI-000302,SUB-000302,,2026-08-11 18:36:19,2026-08-13 15:36:19,Portabilidad,Baja,Cerrado,Tienda,true,72,44.21,3
TKT-001255,CLI-000319,SUB-000319,CEL-00074,2026-08-11 18:48:42,2026-08-12 10:48:42,Cobertura,Crítica,Cerrado,WhatsApp,true,4,15.31,5
TKT-001256,CLI-000336,SUB-000336,CEL-00013,2026-08-11 19:01:05,2026-08-14 10:01:05,Velocidad,Alta,Resuelto,App,true,8,62.32,2
TKT-001257,CLI-000353,SUB-000353,CEL-00132,2026-08-11 19:13:28,2026-08-13 10:13:28,Llamadas,Alta,Resuelto,Web,false,8,38.79,
TKT-001258,CLI-000370,SUB-000370,,2026-08-11 19:25:51,,Facturación,Media,En progreso,Call center,,24,,
TKT-001259,CLI-000387,SUB-000387,,2026-08-11 19:38:14,,Plan,Media,En progreso,Tienda,,24,,
TKT-001260,CLI-000404,SUB-000404,,2026-08-11 19:50:37,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001261,CLI-000421,SUB-000421,CEL-00068,2026-08-11 20:03:00,2026-08-14 18:03:00,Cobertura,Crítica,Cerrado,App,true,4,69.42,
TKT-001262,CLI-000438,SUB-000438,CEL-00007,2026-08-11 20:15:23,2026-08-13 04:15:23,Velocidad,Alta,Cerrado,Web,true,8,31.42,4
TKT-001263,CLI-000455,SUB-000455,CEL-00126,2026-08-11 20:27:46,2026-08-13 14:27:46,Llamadas,Alta,Cerrado,Call center,true,8,41.85,3
TKT-001264,CLI-000472,SUB-000472,,2026-08-11 20:40:09,2026-08-13 03:40:09,Facturación,Media,Cerrado,Tienda,true,24,30.55,4
TKT-001265,CLI-000489,SUB-000489,,2026-08-11 20:52:32,2026-08-12 17:52:32,Plan,Media,Cerrado,WhatsApp,true,24,20.77,
TKT-001266,CLI-000506,SUB-000506,,2026-08-11 21:04:55,2026-08-12 18:04:55,Portabilidad,Baja,Resuelto,App,true,72,20.01,4
TKT-001266,CLI-000523,SUB-000523,CEL-00062,2026-08-11 21:17:18,2026-08-13 11:17:18,Cobertura,Crítica,Resuelto,Web,false,4,37.35,3
TKT-001268,CLI-000540,SUB-000540,CEL-00001,2026-08-11 21:29:41,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-001269,CLI-000557,SUB-000557,CEL-00120,2026-08-11 21:42:04,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-001270,CLI-000574,SUB-000574,,2026-08-11 21:54:27,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-001271,CLI-000591,SUB-000591,,2026-08-11 22:06:50,2026-08-14 05:06:50,Plan,Media,Cerrado,App,true,24,54.15,2
TKT-001272,CLI-000608,SUB-000608,,2026-08-11 22:19:13,2026-08-12 05:19:13,Portabilidad,Baja,Cerrado,Web,true,72,6.59,5
TKT-001273,CLI-000625,SUB-000625,CEL-00056,2026-08-11 22:31:36,2026-08-14 13:31:36,Cobertura,Crítica,Cerrado,Call center,true,4,62.88,
TKT-001274,CLI-000642,SUB-000642,CEL-00175,2026-08-11 22:43:59,2026-08-14 02:43:59,Velocidad,Alta,Cerrado,Tienda,true,8,51.98,3
TKT-001275,CLI-000659,SUB-000659,CEL-00114,2026-08-11 22:56:22,2026-08-12 18:56:22,Llamadas,Alta,Cerrado,WhatsApp,true,8,19.49,4
TKT-001276,CLI-000676,SUB-000676,,2026-08-11 23:08:45,2026-08-12 21:08:45,Facturación,Media,Resuelto,App,true,24,21.76,4
TKT-001277,CLI-000693,SUB-000693,,2026-08-11 23:21:08,2026-08-14 21:21:08,Plan,Media,Resuelto,Web,false,24,69.65,
TKT-001278,CLI-000710,SUB-000710,,2026-08-11 23:33:31,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-001279,CLI-000727,SUB-000727,CEL-00050,2026-08-11 23:45:54,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-001280,CLI-000744,SUB-000744,CEL-00169,2026-08-11 23:58:17,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-001281,CLI-000761,SUB-000761,CEL-00108,2026-08-12 00:10:40,2026-08-13 02:10:40,Llamadas,Alta,Cerrado,App,true,8,25.65,
TKT-001282,CLI-000778,SUB-000778,,2026-08-12 00:23:03,2026-08-12 14:23:03,Facturación,Media,Cerrado,Web,true,24,13.01,5
TKT-001283,CLI-000795,SUB-000795,,2026-08-12 00:35:26,2026-08-14 09:35:26,Plan,Media,Cerrado,Call center,true,24,56.56,2
TKT-001284,CLI-000812,SUB-000812,,2026-08-12 00:47:49,2026-08-12 07:47:49,Portabilidad,Baja,Cerrado,Tienda,true,72,6.93,5
TKT-001285,CLI-000829,SUB-000829,CEL-00044,2026-08-12 01:00:12,2026-08-13 11:00:12,Cobertura,Crítica,Cerrado,WhatsApp,true,4,33.1,
TKT-001286,CLI-000846,SUB-000846,CEL-00163,2026-08-12 01:12:35,2026-08-14 09:12:35,Velocidad,Alta,Resuelto,App,true,8,-3.0,2
TKT-001287,CLI-000863,SUB-000863,CEL-00102,2026-08-12 01:24:58,2026-08-13 09:24:58,Llamadas,Alta,Resuelto,Web,false,8,31.45,4
TKT-001288,CLI-000880,SUB-000880,,2026-08-12 01:37:21,,Facturación,Media,En progreso,Call center,,24,,
TKT-001289,CLI-000897,SUB-000897,,2026-08-12 01:49:44,,Plan,Media,En progreso,Tienda,,24,,
TKT-001290,CLI-000914,SUB-000914,,2026-08-12 02:02:07,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-001291,CLI-000931,SUB-000931,CEL-00038,2026-08-12 02:14:30,2026-08-13 16:14:30,Cobertura,Crítica,Cerrado,App,true,4,37.49,3
TKT-001292,CLI-000948,SUB-000948,CEL-00157,2026-08-12 02:26:53,2026-08-14 15:26:53,Velocidad,Alta,Cerrado,Web,true,8,60.77,2
TKT-001293,CLI-000965,SUB-000965,CEL-00096,2026-08-12 02:39:16,2026-08-13 11:39:16,Llamadas,Alta,Cerrado,Call center,true,8,32.05,
TKT-001294,CLI-000982,SUB-000982,,2026-08-12 02:51:39,2026-08-14 08:51:39,Facturación,Media,Cerrado,Tienda,true,24,53.73,3
