subscription_id,customer_id,product_id,line_id,start_date,end_date,subscription_status,contract_type,is_port_in,is_esim,autopay_enabled,monthly_fee_clp,billing_day
SUB-002433,CLI-002433,PRD-004,LIN-002433,2023-03-09,,Activa,Prepago,true,false,false,11691.00,
SUB-002434,CLI-002434,PRD-011,LIN-002434,2023-04-07,,Activa,12 meses,true,false,true,29990.00,8
SUB-002435,CLI-002435,PRD-006,LIN-002435,2023-05-06,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-002436,CLI-002436,PRD-001,LIN-002436,2023-06-04,,Activa,Prepago,false,false,false,5391.00,
SUB-002437,CLI-002437,PRD-008,LIN-002437,2023-07-03,,Activa,24 meses,false,false,false,18990.00,1
SUB-002438,CLI-002438,PRD-003,LIN-002438,2023-08-01,,Activa,Prepago,false,false,false,9490.50,
SUB-002439,CLI-002439,PRD-010,LIN-002439,2023-08-30,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-002440,CLI-002440,PRD-013,LIN-002440,2023-09-28,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-002441,CLI-002441,PRD-012,LIN-002441,2023-10-27,,Activa,24 meses,true,true,true,33240.50,1
SUB-002442,CLI-002442,PRD-007,LIN-002442,2023-11-25,,Activa,12 meses,true,true,true,14391.00,8
SUB-002443,CLI-002443,PRD-002,LIN-002443,2023-12-24,,Activa,Prepago,true,false,false,7990.00,
SUB-002444,CLI-002444,PRD-009,LIN-002444,2024-01-22,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-002445,CLI-002445,PRD-004,LIN-002445,2024-02-20,,Suspendida,Prepago,false,false,false,11691.00,
SUB-002446,CLI-002446,PRD-011,LIN-002446,2024-03-20,,Activa,12 meses,false,false,true,29990.00,8
SUB-002447,CLI-002447,PRD-006,LIN-002447,2024-04-18,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-002448,CLI-002448,PRD-001,LIN-002448,2024-05-17,,Activa,Prepago,false,false,false,5391.00,
SUB-002449,CLI-002449,PRD-008,LIN-002449,2024-06-15,,Activa,24 meses,false,false,false,18990.00,1
SUB-002450,CLI-002450,PRD-015,LIN-002450,2024-07-14,,Activa,12 meses,false,false,false,42740.50,8
SUB-002451,CLI-002451,PRD-010,LIN-002451,2024-08-12,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-002452,CLI-002452,PRD-005,LIN-002452,2024-09-10,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-002453,CLI-002453,PRD-012,LIN-002453,2024-10-09,,Activa,24 meses,true,true,true,33240.50,1
SUB-002454,CLI-002454,PRD-007,LIN-002454,2024-11-07,,Activa,12 meses,true,false,true,14391.00,8
SUB-002455,CLI-002455,PRD-002,LIN-002455,2024-12-06,,Activa,Prepago,false,false,false,7990.00,
SUB-002456,CLI-002456,PRD-009,LIN-002456,2025-01-04,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-002457,CLI-002457,PRD-004,LIN-002457,2025-02-02,,Activa,Prepago,false,false,false,11691.00,
SUB-002458,CLI-002458,PRD-011,LIN-002458,2025-03-03,,Activa,12 meses,false,false,false,29990.00,8
SUB-002459,CLI-002459,PRD-006,LIN-002459,2025-04-01,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-002460,CLI-002460,PRD-013,LIN-002460,2025-04-30,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-002461,CLI-002461,PRD-008,LIN-002461,2025-05-29,,Activa,24 meses,true,true,true,18990.00,1
SUB-002462,CLI-002462,PRD-003,LIN-002462,2025-06-27,,Activa,Prepago,true,false,false,9490.50,
SUB-002463,CLI-002463,PRD-010,LIN-002463,2025-07-26,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-002464,CLI-002464,PRD-005,LIN-002464,2025-08-24,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-002465,CLI-002465,PRD-012,LIN-002465,2025-09-22,,Activa,24 meses,false,false,true,33240.50,1
SUB-002466,CLI-002466,PRD-007,LIN-002466,2025-10-21,,Activa,12 meses,false,false,true,14391.00,8
SUB-002467,CLI-002467,PRD-002,LIN-002467,2025-11-19,,Activa,Prepago,false,false,false,7990.00,
SUB-002468,CLI-002468,PRD-009,LIN-002468,2025-12-18,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-002469,CLI-002469,PRD-004,LIN-002469,2026-01-16,,Activa,Prepago,false,false,false,11691.00,
SUB-002470,CLI-002470,PRD-015,LIN-002470,2026-02-14,,Activa,12 meses,false,false,false,44990.00,8
SUB-002471,CLI-002471,PRD-006,LIN-002471,2026-03-15,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-002472,CLI-002472,PRD-001,LIN-002472,2026-04-13,,Activa,Prepago,true,false,false,5391.00,
SUB-002473,CLI-002473,PRD-008,LIN-002473,2026-05-12,,Activa,24 meses,true,true,true,18990.00,1
SUB-002474,CLI-002474,PRD-003,LIN-002474,2026-06-10,,Activa,Prepago,true,false,false,9490.50,
SUB-002475,CLI-002475,PRD-010,LIN-002475,2026-07-09,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-002476,CLI-002476,PRD-005,LIN-002476,2019-01-16,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-002477,CLI-002477,PRD-012,LIN-002477,2019-02-14,,Activa,24 meses,false,false,false,33240.50,1
SUB-002478,CLI-002478,PRD-007,LIN-002478,2019-03-15,,Activa,12 meses,false,false,false,14391.00,8
SUB-002479,CLI-002479,PRD-002,LIN-002479,2019-04-13,,Activa,Prepago,false,false,false,7990.00,
SUB-002480,CLI-002480,PRD-013,LIN-002480,2019-05-12,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-002481,CLI-002481,PRD-004,LIN-002481,2019-06-10,,Activa,Prepago,true,false,false,11691.00,
SUB-002482,CLI-002482,PRD-011,LIN-002482,2019-07-09,,Activa,12 meses,true,true,true,29990.00,8
SUB-002483,CLI-002483,PRD-006,LIN-002483,2019-08-07,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-002483,CLI-002484,PRD-001,LIN-002484,2019-09-05,,Activa,Prepago,true,false,false,5391.00,
SUB-002485,CLI-002485,PRD-008,LIN-002485,2019-10-04,,Activa,24 meses,false,false,true,18990.00,1
SUB-002486,CLI-002486,PRD-003,LIN-002486,2019-11-02,,Activa,Prepago,false,false,false,9490.50,
SUB-002487,CLI-002487,PRD-010,LIN-002487,2019-12-01,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-002488,CLI-002488,PRD-005,LIN-002488,2019-12-30,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-002489,CLI-002489,PRD-012,LIN-002489,2020-01-28,,Activa,24 meses,false,false,false,33240.50,1
SUB-002490,CLI-002490,PRD-015,LIN-002490,2020-02-26,,Activa,12 meses,false,false,false,40491.00,8
SUB-002491,CLI-002491,PRD-002,LIN-002491,2020-03-26,2021-03-21,Baja,Prepago,true,false,false,7990.00,
SUB-002492,CLI-002492,PRD-009,LIN-002492,2020-04-24,,Suspendida,Sin permanencia,true,true,true,20890.50,22
SUB-002493,CLI-002493,PRD-004,LIN-002493,2020-05-23,,Activa,Prepago,true,false,false,11691.00,
SUB-002494,CLI-002494,PRD-011,LIN-002494,2020-06-21,2020-06-11,Activa,12 meses,true,false,true,29990.00,8
SUB-002495,CLI-002495,PRD-006,LIN-002495,2020-07-20,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-002496,CLI-002496,PRD-001,LIN-002496,2020-08-18,,Activa,Prepago,false,false,false,5391.00,
SUB-002497,CLI-002497,PRD-008,LIN-002497,2020-09-16,,Activa,24 meses,false,false,false,18990.00,1
SUB-002498,CLI-002498,PRD-003,LIN-002498,2020-10-15,,Activa,Prepago,false,false,false,9490.50,
SUB-002499,CLI-002499,PRD-010,LIN-002499,2020-11-13,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-002500,CLI-002500,PRD-013,LIN-002500,2020-12-12,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-002501,CLI-002501,PRD-012,LIN-002501,2021-01-10,,Activa,24 meses,true,true,true,33240.50,1
SUB-002502,CLI-002502,PRD-007,LIN-002502,2021-02-08,,Activa,12 meses,true,true,true,14391.00,8
SUB-002503,CLI-002503,PRD-002,LIN-002503,2021-03-09,,Activa,Prepago,true,false,false,7990.00,
SUB-002504,CLI-002504,PRD-009,LIN-002504,2021-04-07,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-002505,CLI-002505,PRD-004,LIN-002505,2021-05-06,,Activa,Prepago,false,false,false,11691.00,
SUB-002506,CLI-002506,PRD-011,LIN-002506,2021-06-04,,Activa,12 meses,false,false,true,29990.00,8
SUB-002507,CLI-002507,PRD-006,LIN-002507,2021-07-03,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-002508,CLI-002508,PRD-001,LIN-002508,2021-08-01,,Activa,Prepago,false,false,false,5391.00,
SUB-002509,CLI-002509,PRD-008,LIN-002509,2021-08-30,,Activa,24 meses,false,false,false,18990.00,1
SUB-002510,CLI-002510,PRD-015,LIN-002510,2021-09-28,,Activa,12 meses,false,false,false,42740.50,8
SUB-002511,CLI-002511,PRD-010,LIN-002511,2021-10-27,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-002512,CLI-002512,PRD-005,LIN-002512,2021-11-25,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-002513,CLI-002513,PRD-012,LIN-002513,2021-12-24,,Activa,24 meses,true,true,true,33240.50,1
SUB-002514,CLI-002514,PRD-007,LIN-002514,2022-01-22,,Activa,12 meses,true,false,true,14391.00,8
SUB-002515,CLI-002515,PRD-002,LIN-002515,2022-02-20,,Activa,Prepago,false,false,false,7990.00,
SUB-002516,CLI-002516,PRD-009,LIN-002516,2022-03-21,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-002517,CLI-002517,PRD-004,LIN-002517,2022-04-19,,Activa,Prepago,false,false,false,11691.00,
SUB-002518,CLI-002518,PRD-011,LIN-002518,2022-05-18,,Activa,12 meses,false,false,false,29990.00,8
SUB-002519,CLI-002519,PRD-006,LIN-002519,2022-06-16,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-002520,CLI-002520,PRD-013,LIN-002520,2022-07-15,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-002521,CLI-002521,PRD-008,LIN-002521,2022-08-13,,Activa,24 meses,true,true,true,18990.00,1
SUB-002522,CLI-002522,PRD-003,LIN-002522,2022-09-11,,Activa,Prepago,true,false,false,9490.50,
SUB-002523,CLI-002523,PRD-010,LIN-002523,2022-10-10,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-002524,CLI-002524,PRD-005,LIN-002524,2022-11-08,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-002525,CLI-002525,PRD-012,LIN-002525,2022-12-07,,Activa,24 meses,false,false,true,33240.50,1
SUB-002526,CLI-002526,PRD-007,LIN-002526,2023-01-05,,Activa,12 meses,false,false,true,14391.00,8
SUB-002527,CLI-002527,PRD-002,LIN-002527,2023-02-03,,Activa,Prepago,false,false,false,7990.00,
SUB-002528,CLI-002528,PRD-009,LIN-002528,2023-03-04,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-002529,CLI-002529,PRD-004,LIN-002529,2023-04-02,,Activa,Prepago,false,false,false,11691.00,
SUB-002530,CLI-002530,PRD-015,LIN-002530,2023-05-01,,Activa,12 meses,false,false,false,-9990.00,8
SUB-002531,CLI-002531,PRD-006,LIN-002531,2023-05-30,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-002532,CLI-002532,PRD-001,LIN-002532,2023-06-28,,Activa,Prepago,true,false,false,5391.00,
SUB-002533,CLI-002533,PRD-008,LIN-002533,2023-07-27,,Activa,24 meses,true,true,true,18990.00,1
SUB-002534,CLI-002534,PRD-003,LIN-002534,2023-08-25,,Activa,Prepago,true,false,false,9490.50,
SUB-002535,CLI-002535,PRD-010,LIN-002535,2023-09-23,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-002536,CLI-002536,PRD-005,LIN-002536,2023-10-22,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-002537,CLI-002537,PRD-012,LIN-002537,2023-11-20,,Activa,24 meses,false,false,false,33240.50,1
SUB-002538,CLI-002538,PRD-007,LIN-002538,2023-12-19,,Activa,12 meses,false,false,false,14391.00,8
SUB-002539,CLI-002539,PRD-002,LIN-002539,2024-01-17,,Suspendida,Prepago,false,false,false,7990.00,
SUB-002540,CLI-002540,PRD-013,LIN-002540,2024-02-15,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-002541,CLI-002541,PRD-004,LIN-002541,2024-03-15,,Activa,Prepago,true,false,false,11691.00,
SUB-002542,CLI-002542,PRD-011,LIN-002542,2024-04-13,,Activa,12 meses,true,true,true,29990.00,8
SUB-002543,CLI-002543,PRD-006,LIN-002543,2024-05-12,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-002544,CLI-002544,PRD-001,LIN-002544,2024-06-10,,Activa,Prepago,true,false,false,5391.00,
SUB-002545,CLI-002545,PRD-008,LIN-002545,2024-07-09,,Activa,24 meses,false,false,true,18990.00,1
SUB-002546,CLI-002546,PRD-003,LIN-002546,2024-08-07,,Activa,Prepago,false,false,false,9490.50,
SUB-002547,CLI-002547,PRD-010,LIN-002547,2024-09-05,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-002548,CLI-002548,PRD-005,LIN-002548,2024-10-04,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-002549,CLI-002549,PRD-012,LIN-002549,2024-11-02,,Activa,24 meses,false,false,false,33240.50,1
SUB-002550,CLI-002550,PRD-015,LIN-002550,2024-12-01,,Activa,12 meses,false,false,false,40491.00,8
SUB-002551,CLI-002551,PRD-002,LIN-002551,2024-12-30,,Activa,Prepago,true,false,false,7990.00,
SUB-002552,CLI-002552,PRD-009,LIN-002552,2025-01-28,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-002553,CLI-002553,PRD-004,LIN-002553,2025-02-26,,Activa,Prepago,true,false,false,11691.00,
SUB-002554,CLI-002554,PRD-011,LIN-002554,2025-03-27,,Activa,12 meses,true,false,true,29990.00,8
SUB-002555,CLI-002555,PRD-006,LIN-002555,2025-04-25,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-002556,CLI-002556,PRD-001,LIN-002556,2025-05-24,,Activa,Prepago,false,false,false,5391.00,
SUB-002557,CLI-002557,PRD-008,LIN-002557,2025-06-22,,Activa,24 meses,false,false,false,18990.00,1
SUB-002558,CLI-002558,PRD-003,LIN-002558,2025-07-21,,Activa,Prepago,false,false,false,9490.50,
SUB-002559,CLI-002559,PRD-010,LIN-002559,2025-08-19,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-002560,CLI-002560,PRD-013,LIN-002560,2025-09-17,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-002561,CLI-002561,PRD-012,LIN-002561,2025-10-16,,Activa,24 meses,true,true,true,33240.50,1
SUB-002562,CLI-002562,PRD-007,LIN-002562,2025-11-14,,Activa,12 meses,true,true,true,14391.00,8
SUB-002563,CLI-002563,PRD-002,LIN-002563,2025-12-13,,Activa,Prepago,true,false,false,7990.00,
SUB-002564,CLI-999999,PRD-009,LIN-002564,2026-01-11,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-002565,CLI-002565,PRD-004,LIN-002565,2026-02-09,,Activa,Prepago,false,false,false,11691.00,
SUB-002566,CLI-002566,PRD-011,LIN-002566,2026-03-10,,Activa,12 meses,false,false,true,29990.00,8
SUB-002567,CLI-002567,PRD-006,LIN-002567,2026-04-08,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-002568,CLI-002568,PRD-001,LIN-002568,2026-05-07,,Activa,Prepago,false,false,false,5391.00,
SUB-002569,CLI-002569,PRD-008,LIN-002569,2026-06-05,,Activa,24 meses,false,false,false,18990.00,1
SUB-002570,CLI-002570,PRD-015,LIN-002570,2026-07-04,,Activa,12 meses,false,false,false,42740.50,8
SUB-002571,CLI-002571,PRD-010,LIN-002571,2019-01-11,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-002572,CLI-002572,PRD-005,LIN-002572,2019-02-09,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-002573,CLI-002573,PRD-012,LIN-002573,2019-03-10,,Activa,24 meses,true,true,true,33240.50,1
SUB-002574,CLI-002574,PRD-007,LIN-002574,2019-04-08,2020-10-30,Baja,12 meses,true,false,true,14391.00,8
SUB-002575,CLI-002575,PRD-002,LIN-002575,2019-05-07,,Activa,Prepago,false,false,false,7990.00,
SUB-002576,CLI-002576,PRD-009,LIN-002576,2019-06-05,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-002577,CLI-002577,PRD-004,LIN-002577,2019-07-04,,Activa,Prepago,false,false,false,11691.00,
SUB-002578,CLI-002578,PRD-011,LIN-002578,2019-08-02,,Activa,12 meses,false,false,false,29990.00,8
SUB-002579,CLI-002579,PRD-006,LIN-002579,2019-08-31,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-002580,CLI-002580,PRD-013,LIN-002580,2019-09-29,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-002581,CLI-002581,PRD-008,LIN-002581,2019-10-28,,Activa,24 meses,true,true,true,18990.00,1
SUB-002582,CLI-002582,PRD-003,LIN-002582,2019-11-26,,Activa,Prepago,true,false,false,9490.50,
SUB-002583,CLI-002583,PRD-010,LIN-002583,2019-12-25,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-002584,CLI-002584,PRD-005,LIN-002584,2020-01-23,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-002585,CLI-002585,PRD-012,LIN-002585,2020-02-21,,Activa,24 meses,false,false,true,33240.50,1
SUB-002586,CLI-002586,PRD-007,LIN-002586,2020-03-21,,Suspendida,12 meses,false,false,true,14391.00,8
SUB-002587,CLI-002587,PRD-002,LIN-002587,2020-04-19,,Activa,Prepago,false,false,false,7990.00,
SUB-002588,CLI-002588,PRD-009,LIN-002588,2020-05-18,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-002589,CLI-002589,PRD-004,LIN-002589,2020-06-16,,Activa,Prepago,false,false,false,11691.00,
SUB-002590,CLI-002590,PRD-015,LIN-002590,2020-07-15,,Activa,12 meses,false,false,false,44990.00,8
SUB-002591,CLI-002591,PRD-006,LIN-002591,2020-08-13,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-002592,CLI-002592,PRD-001,LIN-002592,2020-09-11,,Activa,Prepago,true,false,false,5391.00,
SUB-002593,CLI-002593,PRD-008,LIN-002593,2020-10-10,,Activa,24 meses,true,true,true,18990.00,1
SUB-002594,CLI-002594,PRD-003,LIN-002594,2020-11-08,,Activa,Prepago,true,false,false,9490.50,
SUB-002595,CLI-002595,PRD-010,LIN-002595,2020-12-07,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-002596,CLI-002596,PRD-005,LIN-002596,2021-01-05,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-002597,CLI-002597,PRD-012,LIN-002597,2021-02-03,,Activa,24 meses,false,false,false,33240.50,1
SUB-002598,CLI-002598,PRD-007,LIN-002598,2021-03-04,,Activa,12 meses,false,false,false,14391.00,8
SUB-002599,CLI-002599,PRD-002,LIN-002599,2021-04-02,,Activa,Prepago,false,false,false,7990.00,
SUB-002600,CLI-002600,PRD-013,LIN-002600,2021-05-01,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-002601,CLI-002601,PRD-004,LIN-002601,2021-05-30,,Activa,Prepago,true,false,false,11691.00,
SUB-002602,CLI-002602,PRD-011,LIN-002602,2021-06-28,,Activa,12 meses,true,true,true,29990.00,8
SUB-002603,CLI-002603,PRD-006,LIN-002603,2021-07-27,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-002604,CLI-002604,PRD-001,LIN-002604,2021-08-25,,Activa,Prepago,true,false,false,5391.00,
SUB-002605,CLI-002605,PRD-008,LIN-002605,2021-09-23,,Activa,24 meses,false,false,true,18990.00,1
SUB-002606,CLI-002606,PRD-003,LIN-002606,2021-10-22,,Activa,Prepago,false,false,false,9490.50,
SUB-002607,CLI-002607,PRD-010,LIN-002607,2021-11-20,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-002608,CLI-002608,PRD-005,LIN-002608,2021-12-19,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-002609,CLI-002609,PRD-012,LIN-002609,2022-01-17,,Activa,24 meses,false,false,false,33240.50,1
SUB-002610,CLI-002610,PRD-015,LIN-002610,2022-02-15,,Activa,12 meses,false,false,false,40491.00,8
SUB-002611,CLI-002611,PRD-002,LIN-002611,2022-03-16,,Activa,Prepago,true,false,false,7990.00,
SUB-002612,CLI-002612,PRD-009,LIN-002612,2022-04-14,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-002613,CLI-002613,PRD-004,LIN-002613,2022-05-13,,Activa,Prepago,true,false,false,11691.00,
SUB-002614,CLI-002614,PRD-011,LIN-002614,2022-06-11,,Activa,12 meses,true,false,true,29990.00,8
SUB-002615,CLI-002615,PRD-006,LIN-002615,2022-07-10,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-002616,CLI-002616,PRD-001,LIN-002616,2022-08-08,,Activa,Prepago,false,false,false,5391.00,
SUB-002617,CLI-002617,PRD-008,LIN-002617,2022-09-06,,Activa,24 meses,false,false,false,18990.00,1
SUB-002618,CLI-002618,PRD-003,LIN-002618,2022-10-05,,Activa,Prepago,false,false,false,9490.50,
SUB-002619,CLI-002619,PRD-010,LIN-002619,2022-11-03,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-002620,CLI-002620,PRD-013,LIN-002620,2022-12-02,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-002621,CLI-002621,PRD-012,LIN-002621,2022-12-31,,Activa,24 meses,true,true,true,33240.50,1
SUB-002622,CLI-002622,PRD-007,LIN-002622,2023-01-29,,Activa,12 meses,true,true,true,14391.00,8
SUB-002623,CLI-002623,PRD-002,LIN-002623,2023-02-27,,Activa,Prepago,true,false,false,7990.00,
SUB-002624,CLI-002624,PRD-009,LIN-002624,2023-03-28,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-002625,CLI-002625,PRD-004,LIN-002625,2023-04-26,,Activa,Prepago,false,false,false,11691.00,
SUB-002626,CLI-002626,PRD-011,LIN-002626,2023-05-25,,Activa,12 meses,false,false,true,29990.00,8
SUB-002627,CLI-002627,PRD-006,LIN-002627,2023-06-23,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-002628,CLI-002628,PRD-001,LIN-002628,2023-07-22,,Activa,Prepago,false,false,false,5391.00,
SUB-002629,CLI-002629,PRD-008,LIN-002629,2023-08-20,,Activa,24 meses,false,false,false,18990.00,1
SUB-002630,CLI-002630,PRD-015,LIN-002630,2023-09-18,,Activa,12 meses,false,false,false,42740.50,8
SUB-002631,CLI-002631,PRD-999,LIN-002631,2023-10-17,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-002632,CLI-002632,PRD-005,LIN-002632,2023-11-15,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-002633,CLI-002633,PRD-012,LIN-002633,2023-12-14,,Suspendida,24 meses,true,true,true,33240.50,1
SUB-002634,CLI-002634,PRD-007,LIN-002634,2024-01-12,,Activa,12 meses,true,false,true,14391.00,8
SUB-002635,CLI-002635,PRD-002,LIN-002635,2024-02-10,,Activa,Prepago,false,false,false,7990.00,
SUB-002636,CLI-002636,PRD-009,LIN-002636,2024-03-10,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-002637,CLI-002637,PRD-004,LIN-002637,2024-04-08,,Activa,Prepago,false,false,false,11691.00,
SUB-002638,CLI-002638,PRD-011,LIN-002638,2024-05-07,,Activa,12 meses,false,false,false,29990.00,8
SUB-002639,CLI-002639,PRD-006,LIN-002639,2024-06-05,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-002640,CLI-002640,PRD-013,LIN-002640,2024-07-04,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-002641,CLI-002641,PRD-008,LIN-002641,2024-08-02,,Activa,24 meses,true,true,true,18990.00,1
SUB-002642,CLI-002642,PRD-003,LIN-002642,2024-08-31,,Activa,Prepago,true,false,false,9490.50,
SUB-002643,CLI-002643,PRD-010,LIN-002643,2024-09-29,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-002644,CLI-002644,PRD-005,LIN-002644,2024-10-28,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-002645,CLI-002645,PRD-012,LIN-002645,2024-11-26,,Activa,24 meses,false,false,true,33240.50,1
SUB-002646,CLI-002646,PRD-007,LIN-002646,2024-12-25,,Activa,12 meses,false,false,true,14391.00,8
