customer_id,customer_type,customer_segment,region,commune,age_band,created_date,acquisition_channel,preferred_channel,digital_engagement_score,analytics_consent,customer_status
CLI-001569,Persona,Postpago,Antofagasta,Calama,25-34,2022-08-04,Call center,Call center,21,false,Activo
CLI-001570,Empresa,Corporativo,Valparaíso,Viña del Mar,,2022-09-10,Distribuidor,WhatsApp,38,false,Activo
CLI-001571,Persona,Prepago,Maule,Talca,45-54,2022-10-17,Digital,Web,55,true,Activo
CLI-001572,Persona,Prepago,Biobío,Talcahuano,55+,2022-11-23,Digital,App,72,true,Activo
CLI-001573,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2022-12-30,Tienda,App,89,true,Activo
CLI-001574,Persona,Postpago,Antofagasta,Antofagasta,25-34,2023-02-05,Call center,Tienda,5,true,Activo
CLI-001575,Persona,Postpago,Valparaíso,Valparaíso,25-34,2023-03-14,Distribuidor,Call center,22,true,Activo
CLI-001576,Persona,Prepago,Coquimbo,La Serena,35-44,2023-04-20,Digital,WhatsApp,39,true,Activo
CLI-001577,Persona,Prepago,Biobío,Concepción,45-54,2023-05-27,Digital,Web,56,true,Activo
CLI-001578,Persona,Postpago,Los Lagos,Puerto Montt,55+,2023-07-03,Tienda,App,73,true,Activo
CLI-001579,Persona,Postpago,La Araucanía,Temuco,18-24,2023-08-09,Call center,App,90,false,Activo
CLI-001580,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2023-09-15,Distribuidor,Tienda,6,false,Activo
CLI-001581,Persona,Prepago,Antofagasta,Calama,25-34,2023-10-22,Digital,Call center,23,true,Activo
CLI-001582,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2023-11-28,Digital,WhatsApp,40,true,Activo
CLI-001583,Persona,Postpago,Maule,Talca,45-54,2024-01-04,Tienda,Web,57,true,Activo
CLI-001584,Persona,Postpago,Biobío,Talcahuano,55+,2024-02-10,Call center,App,74,true,Activo
CLI-001585,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2024-03-18,Distribuidor,App,91,true,Activo
CLI-001586,Persona,Prepago,Antofagasta,Antofagasta,25-34,2024-04-24,Digital,Tienda,7,true,Activo
CLI-001587,Persona,Prepago,Valparaíso,Valparaíso,25-34,2024-05-31,Digital,Call center,24,true,Activo
CLI-001588,Persona,Postpago,Coquimbo,La Serena,35-44,2024-07-07,Tienda,WhatsApp,41,true,Activo
CLI-001589,Persona,Postpago,Biobío,Concepción,45-54,2024-08-13,Call center,Web,58,false,Activo
CLI-001590,Empresa,Pyme,Los Lagos,Puerto Montt,,2024-09-19,Distribuidor,App,75,false,Activo
CLI-001591,Persona,Prepago,La Araucanía,Temuco,18-24,2024-10-26,Digital,App,92,true,Activo
CLI-001592,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2024-12-02,Digital,Tienda,8,true,Suspendido
CLI-001593,Persona,Postpago,Antofagasta,Calama,25-34,2025-01-08,Tienda,Call center,25,true,Activo
CLI-001594,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2025-02-14,Call center,WhatsApp,42,true,Activo
CLI-001595,Persona,Postpago,Maule,Talca,45-54,2025-03-23,Distribuidor,Web,59,true,Activo
CLI-001596,Persona,Prepago,Biobío,Talcahuano,55+,2025-04-29,Digital,App,76,true,Activo
CLI-001597,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2025-06-05,Digital,App,93,true,Activo
CLI-001598,Persona,Postpago,Antofagasta,Antofagasta,25-34,2025-07-12,Tienda,Tienda,9,true,Activo
CLI-001599,Persona,Postpago,Valparaíso,Valparaíso,25-34,2025-08-18,Call center,Call center,26,false,Activo
CLI-001600,Empresa,Corporativo,Coquimbo,La Serena,,2025-09-24,Distribuidor,WhatsApp,43,false,Activo
CLI-001601,Persona,Prepago,Biobío,Concepción,45-54,2025-10-31,Digital,Web,60,true,Activo
CLI-001602,Persona,Prepago,Los Lagos,Puerto Montt,55+,2025-12-07,Digital,App,77,true,Activo
CLI-001603,Persona,Postpago,La Araucanía,Temuco,18-24,2026-01-13,Tienda,App,94,true,Activo
CLI-001604,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2026-02-19,Call center,Tienda,10,true,Activo
CLI-001605,Persona,Postpago,Antofagasta,Calama,25-34,2026-03-28,Distribuidor,Call center,27,true,Activo
CLI-001606,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2026-05-04,Digital,WhatsApp,44,true,Activo
CLI-001607,Persona,Prepago,Maule,Talca,45-54,2026-06-10,Digital,Web,61,true,Activo
CLI-001608,Persona,Postpago,Biobío,Talcahuano,55+,2026-07-17,Tienda,App,78,true,Activo
CLI-001609,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2018-01-27,Call center,App,95,false,Activo
CLI-001610,Empresa,Pyme,Antofagasta,Antofagasta,,2018-03-05,Distribuidor,Tienda,11,false,Activo
CLI-001611,Persona,Prepago,Valparaíso,Valparaíso,25-34,2018-04-11,Digital,Call center,28,true,Activo
CLI-001612,Persona,Prepago,Coquimbo,La Serena,35-44,2018-05-18,Digital,WhatsApp,45,true,Activo
CLI-001613,Persona,Postpago,Biobío,Concepción,45-54,2018-06-24,Tienda,Web,62,true,Activo
CLI-001614,Persona,Postpago,Los Lagos,Puerto Montt,55+,2018-07-31,Call center,App,79,true,Activo
CLI-001615,Persona,Postpago,La Araucanía,Temuco,18-24,2018-09-06,Distribuidor,App,96,true,Activo
CLI-001616,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2018-10-13,Digital,Tienda,12,true,Activo
CLI-001617,Persona,Prepago,Antofagasta,Calama,25-34,2018-11-19,Digital,Call center,29,true,Activo
CLI-001618,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2018-12-26,Tienda,WhatsApp,46,true,Activo
CLI-001619,Persona,Postpago,Maule,Talca,45-54,2019-02-01,Call center,Web,63,false,Activo
CLI-001620,Empresa,Pyme,Biobío,Talcahuano,,2019-03-10,Distribuidor,App,80,false,Activo
CLI-001621,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2019-04-16,Digital,App,97,true,Activo
CLI-001622,Persona,Prepago,Antofagasta,Antofagasta,25-34,2019-05-23,Digital,Tienda,13,true,Activo
CLI-001623,Persona,Postpago,Valparaíso,Valparaíso,25-34,2019-06-29,Tienda,Call center,30,true,Activo
CLI-001624,Persona,Postpago,Coquimbo,La Serena,35-44,2019-08-05,Call center,WhatsApp,47,true,Activo
CLI-001625,Persona,Postpago,Biobío,Concepción,45-54,2019-09-11,Distribuidor,Web,64,true,Activo
CLI-001626,Persona,Prepago,Los Lagos,Puerto Montt,55+,2019-10-18,Digital,App,81,true,Activo
CLI-001627,Persona,Prepago,La Araucanía,Temuco,18-24,2019-11-24,Digital,App,98,true,Activo
CLI-001628,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2019-12-31,Tienda,Tienda,14,true,Activo
CLI-001629,Persona,Postpago,Antofagasta,Calama,25-34,2020-02-06,Call center,Call center,31,false,Activo
CLI-001630,Empresa,Corporativo,Valparaíso,Viña del Mar,,2020-03-14,Distribuidor,WhatsApp,48,false,Activo
CLI-001631,Persona,Prepago,Maule,Talca,45-54,2020-04-20,Digital,Web,65,true,Activo
CLI-001632,Persona,Prepago,Biobío,Talcahuano,55+,2020-05-27,Digital,App,82,true,Activo
CLI-001633,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2020-07-03,Tienda,App,99,true,Activo
CLI-001634,Persona,Postpago,Antofagasta,Antofagasta,25-34,2020-08-09,Call center,Tienda,15,true,Activo
CLI-001635,Persona,Postpago,Valparaíso,Valparaíso,25-34,2020-09-15,Distribuidor,Call center,32,true,Suspendido
CLI-001636,Persona,Prepago,Coquimbo,La Serena,35-44,2020-10-22,Digital,WhatsApp,49,true,Activo
CLI-001637,Persona,Prepago,Biobío,Concepción,45-54,2020-11-28,Digital,Web,66,true,Activo
CLI-001638,Persona,Postpago,Los Lagos,Puerto Montt,55+,2021-01-04,Tienda,App,83,true,Activo
CLI-001639,Persona,Postpago,La Araucanía,Temuco,18-24,2021-02-10,Call center,App,100,false,Activo
CLI-001640,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2021-03-19,Distribuidor,Tienda,16,false,Activo
CLI-001641,Persona,Prepago,Antofagasta,Calama,25-34,2021-04-25,Digital,Call center,33,true,Activo
CLI-001642,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2021-06-01,Digital,WhatsApp,50,true,Activo
CLI-001643,Persona,Postpago,Maule,Talca,45-54,2021-07-08,Tienda,Web,67,true,Activo
CLI-001644,Persona,Postpago,Biobío,Talcahuano,55+,2021-08-14,Call center,App,84,true,Activo
CLI-001645,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2021-09-20,Distribuidor,App,0,true,Activo
CLI-001646,Persona,Prepago,Antofagasta,Antofagasta,25-34,2021-10-27,Digital,Tienda,17,true,Activo
CLI-001647,Persona,Prepago,Valparaíso,Valparaíso,25-34,2021-12-03,Digital,Call center,34,true,Activo
CLI-001648,Persona,Postpago,Coquimbo,La Serena,35-44,2022-01-09,Tienda,WhatsApp,51,true,Activo
CLI-001649,Persona,Postpago,Biobío,Concepción,45-54,2022-02-15,Call center,Web,68,false,Activo
CLI-001650,Empresa,Pyme,Los Lagos,Puerto Montt,,2022-03-24,Distribuidor,App,85,false,Baja
CLI-001651,Persona,Prepago,La Araucanía,Temuco,18-24,2022-04-30,Digital,App,1,true,Activo
CLI-001652,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2022-06-06,Digital,Tienda,18,true,Activo
CLI-001653,Persona,Postpago,Antofagasta,Calama,25-34,2022-07-13,Tienda,Call center,35,true,Activo
CLI-001654,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2022-08-19,Call center,WhatsApp,52,true,Activo
CLI-001655,Persona,Postpago,Maule,Talca,45-54,2022-09-25,Distribuidor,Web,69,true,Activo
CLI-001656,Persona,Prepago,Biobío,Talcahuano,55+,2022-11-01,Digital,App,86,true,Activo
CLI-001657,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2022-12-08,Digital,App,2,true,Activo
CLI-001658,Persona,Postpago,Antofagasta,Antofagasta,25-34,2023-01-14,Tienda,Tienda,19,true,Activo
CLI-001659,Persona,Postpago,Valparaíso,Valparaíso,25-34,2023-02-20,Call center,Call center,36,false,Activo
CLI-001660,Empresa,Corporativo,Coquimbo,La Serena,,2023-03-29,Distribuidor,WhatsApp,53,false,Activo
CLI-001661,Persona,Prepago,Biobío,Concepción,45-54,2023-05-05,Digital,Web,70,true,Activo
CLI-001662,Persona,Prepago,Los Lagos,Puerto Montt,55+,2023-06-11,Digital,App,87,true,Activo
CLI-001663,Persona,Postpago,La Araucanía,Temuco,18-24,2023-07-18,Tienda,App,3,true,Activo
CLI-001664,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2023-08-24,Call center,Tienda,20,true,Activo
CLI-001665,Persona,Postpago,Antofagasta,Calama,25-34,2023-09-30,Distribuidor,Call center,37,true,Activo
CLI-001666,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2023-11-06,Digital,WhatsApp,54,true,Activo
CLI-001667,Persona,Prepago,Maule,Talca,45-54,2023-12-13,Digital,Web,71,true,Activo
CLI-001668,Persona,Postpago,Biobío,Talcahuano,55+,2024-01-19,Tienda,App,88,true,Activo
CLI-001669,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2024-02-25,Call center,App,4,false,Activo
CLI-001670,Empresa,Pyme,Antofagasta,Antofagasta,,2024-04-02,Distribuidor,Tienda,21,false,Activo
CLI-001671,Persona,Prepago,Valparaíso,Valparaíso,25-34,2024-05-09,Digital,Call center,38,true,Activo
CLI-001672,Persona,Prepago,Coquimbo,La Serena,35-44,2024-06-15,Digital,WhatsApp,55,true,Activo
CLI-001673,Persona,Postpago,Biobío,Concepción,45-54,2024-07-22,Tienda,Web,72,true,Activo
CLI-001674,Persona,Postpago,Los Lagos,Puerto Montt,55+,2024-08-28,Call center,App,89,true,Activo
CLI-001675,Persona,Postpago,La Araucanía,Temuco,18-24,2024-10-04,Distribuidor,App,5,true,Activo
CLI-001676,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2024-11-10,Digital,Tienda,22,true,Activo
CLI-001677,Persona,Prepago,Antofagasta,Calama,25-34,2024-12-17,Digital,Call center,39,true,Activo
CLI-001678,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2025-01-23,Tienda,WhatsApp,56,true,Suspendido
CLI-001679,Persona,Postpago,Maule,Talca,45-54,2025-03-01,Call center,Web,73,false,Activo
CLI-001680,Empresa,Pyme,Biobío,Talcahuano,,2025-04-07,Distribuidor,App,90,false,Activo
CLI-001681,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2025-05-14,Digital,App,6,true,Activo
CLI-001682,Persona,Prepago,Antofagasta,Antofagasta,25-34,2025-06-20,Digital,Tienda,23,true,Activo
CLI-001683,Persona,Postpago,Valparaíso,Valparaíso,25-34,2025-07-27,Tienda,Call center,40,true,Activo
CLI-001684,Persona,Postpago,Coquimbo,La Serena,35-44,2025-09-02,Call center,WhatsApp,57,true,Activo
CLI-001685,Persona,Postpago,Biobío,Concepción,45-54,2025-10-09,Distribuidor,Web,74,true,Activo
CLI-001686,Persona,Prepago,Los Lagos,Puerto Montt,55+,2025-11-15,Digital,App,91,true,Activo
CLI-001687,Persona,Prepago,La Araucanía,Temuco,18-24,2025-12-22,Digital,App,7,true,Activo
CLI-001688,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2026-01-28,Tienda,Tienda,24,true,Activo
CLI-001688,Persona,Postpago,Antofagasta,Calama,25-34,2026-03-06,Call center,Call center,41,false,Activo
CLI-001690,Empresa,Corporativo,Valparaíso,Viña del Mar,,2026-04-12,Distribuidor,WhatsApp,58,false,Activo
CLI-001691,Persona,Prepago,Maule,Talca,45-54,2026-05-19,Digital,Web,75,true,Activo
CLI-001692,Persona,Prepago,Biobío,Talcahuano,55+,2026-06-25,Digital,App,92,true,Activo
CLI-001693,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2018-01-05,Tienda,App,8,true,Activo
CLI-001694,Persona,Postpago,Antofagasta,Antofagasta,25-34,2018-02-11,Call center,Tienda,25,true,Activo
CLI-001695,Persona,Postpago,Valparaíso,Valparaíso,25-34,2018-03-20,Distribuidor,Call center,42,true,Activo
CLI-001696,Persona,Prepago,Coquimbo,La Serena,35-44,2018-04-26,Digital,WhatsApp,59,true,Activo
CLI-001697,Persona,Prepago,Biobío,Concepción,45-54,2018-06-02,Digital,Web,76,true,Activo
CLI-001698,Persona,Postpago,Los Lagos,Puerto Montt,55+,2018-07-09,Tienda,App,93,true,Activo
CLI-001699,Persona,Postpago,La Araucanía,Temuco,18-24,2018-08-15,Call center,App,9,false,Activo
CLI-001700,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2018-09-21,Distribuidor,Tienda,26,false,Activo
CLI-001701,Persona,Prepago,Antofagasta,Calama,25-34,2018-10-28,Digital,Call center,43,true,Activo
CLI-001702,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2018-12-04,Digital,WhatsApp,60,true,Activo
CLI-001703,Persona,Postpago,Maule,Talca,45-54,2019-01-10,Tienda,Web,77,true,Activo
CLI-001704,Persona,Postpago,Biobío,Talcahuano,55+,2019-02-16,Call center,App,94,true,Activo
CLI-001705,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2019-03-25,Distribuidor,App,10,true,Activo
CLI-001706,Persona,Prepago,Antofagasta,Antofagasta,25-34,2019-05-01,Digital,Tienda,27,true,Activo
CLI-001707,Persona,Prepago,Valparaíso,Valparaíso,25-34,2019-06-07,Digital,Call center,44,true,Activo
CLI-001708,Persona,Postpago,Coquimbo,La Serena,35-44,2019-07-14,Tienda,WhatsApp,61,true,Activo
CLI-001709,Persona,Postpago,Biobío,Concepción,45-54,2019-08-20,Call center,Web,78,false,Activo
CLI-001710,Empresa,Pyme,Los Lagos,Puerto Montt,,2019-09-26,Distribuidor,App,95,false,Activo
CLI-001711,Persona,Prepago,La Araucanía,Temuco,18-24,2019-11-02,Digital,App,11,true,Activo
CLI-001712,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2019-12-09,Digital,Tienda,28,true,Activo
CLI-001713,Persona,Postpago,Antofagasta,Calama,25-34,2020-01-15,Tienda,Call center,45,true,Activo
CLI-001714,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2020-02-21,Call center,WhatsApp,62,true,Activo
CLI-001715,Persona,Postpago,Maule,Talca,45-54,2020-03-29,Distribuidor,Web,79,true,Activo
CLI-001716,Persona,Prepago,Biobío,Talcahuano,55+,2020-05-05,Digital,App,96,true,Activo
CLI-001717,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2020-06-11,Digital,App,12,true,Activo
CLI-001718,Persona,Postpago,Antofagasta,Antofagasta,25-34,2020-07-18,Tienda,Tienda,29,true,Activo
CLI-001719,Persona,Postpago,Valparaíso,Valparaíso,25-34,2020-08-24,Call center,Call center,46,false,Activo
CLI-001720,Empresa,Corporativo,Coquimbo,La Serena,,2020-09-30,Distribuidor,WhatsApp,63,false,Activo
CLI-001721,Persona,Prepago,Biobío,Concepción,45-54,2020-11-06,Digital,Web,80,true,Suspendido
CLI-001722,Persona,Prepago,Los Lagos,Puerto Montt,55+,2020-12-13,Digital,App,97,true,Activo
CLI-001723,Persona,Postpago,La Araucanía,Temuco,18-24,2021-01-19,Tienda,App,13,true,Activo
CLI-001724,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2021-02-25,Call center,Tienda,30,true,Activo
CLI-001725,Persona,Postpago,Antofagasta,Calama,25-34,2021-04-03,Distribuidor,Call center,47,true,Activo
CLI-001726,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2021-05-10,Digital,WhatsApp,64,true,Activo
CLI-001727,Persona,Prepago,Maule,Talca,45-54,2021-06-16,Digital,Web,81,true,Activo
CLI-001728,Persona,Postpago,Biobío,Talcahuano,55+,2021-07-23,Tienda,App,98,true,Activo
CLI-001729,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2021-08-29,Call center,App,14,false,Activo
CLI-001730,Empresa,Pyme,Antofagasta,Antofagasta,,2021-10-05,Distribuidor,Tienda,31,false,Activo
CLI-001731,Persona,Prepago,Valparaíso,Valparaíso,25-34,2021-11-11,Digital,Call center,48,true,Activo
CLI-001732,Persona,Prepago,Coquimbo,La Serena,35-44,2021-12-18,Digital,WhatsApp,65,true,Activo
CLI-001733,Persona,Postpago,Biobío,Concepción,45-54,2022-01-24,Tienda,Web,82,true,Activo
CLI-001734,Persona,Postpago,Los Lagos,Puerto Montt,55+,2022-03-02,Call center,App,99,true,Activo
CLI-001735,Persona,Postpago,La Araucanía,Temuco,18-24,2022-04-08,Distribuidor,App,15,true,Activo
CLI-001736,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2022-05-15,Digital,Tienda,32,true,Activo
CLI-001737,Persona,Prepago,Antofagasta,Calama,25-34,2022-06-21,Digital,Call center,49,true,Activo
CLI-001738,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2022-07-28,Tienda,WhatsApp,66,true,Activo
CLI-001739,Persona,Postpago,Maule,Talca,45-54,2022-09-03,Call center,Web,83,false,Activo
CLI-001740,Empresa,Pyme,Biobío,Talcahuano,,2022-10-10,Distribuidor,App,100,false,Activo
CLI-001741,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2022-11-16,Digital,App,16,true,Activo
CLI-001742,Persona,Prepago,Antofagasta,Antofagasta,25-34,2022-12-23,Digital,Tienda,33,true,Activo
CLI-001743,Persona,Postpago,Valparaíso,Valparaíso,25-34,2023-01-29,Tienda,Call center,50,true,Activo
CLI-001744,Persona,Postpago,Coquimbo,La Serena,35-44,2023-03-07,Call center,WhatsApp,67,true,Activo
CLI-001745,Persona,Postpago,Biobío,Concepción,45-54,2023-04-13,Distribuidor,Web,84,true,Activo
CLI-001746,Persona,Prepago,Los Lagos,Puerto Montt,55+,2023-05-20,Digital,App,0,true,Activo
CLI-001747,Persona,Prepago,La Araucanía,Temuco,18-24,2023-06-26,Digital,App,17,true,Baja
CLI-001748,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2023-08-02,Tienda,Tienda,34,true,Activo
CLI-001749,Persona,Postpago,Antofagasta,Calama,25-34,2023-09-08,Call center,Call center,51,false,Activo
CLI-001750,Empresa,Corporativo,Valparaíso,Viña del Mar,,2023-10-15,Distribuidor,WhatsApp,68,false,Activo
CLI-001751,Persona,Prepago,Maule,Talca,45-54,2023-11-21,Digital,Web,85,true,Activo
CLI-001752,Persona,Prepago,Biobío,Talcahuano,55+,2023-12-28,Digital,App,1,true,Activo
CLI-001753,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2024-02-03,Tienda,App,18,true,Activo
CLI-001754,Persona,Postpago,Antofagasta,Antofagasta,25-34,2024-03-11,Call center,Tienda,35,true,Activo
CLI-001755,Persona,Postpago,Valparaíso,Valparaíso,25-34,2024-04-17,Distribuidor,Call center,52,true,Activo
CLI-001756,Persona,Prepago,Coquimbo,La Serena,35-44,2024-05-24,Digital,WhatsApp,69,true,Activo
CLI-001757,Persona,Prepago,Biobío,Concepción,45-54,2024-06-30,Digital,Web,86,true,Activo
CLI-001758,Persona,Postpago,Los Lagos,Puerto Montt,55+,2024-08-06,Tienda,App,130,true,Activo
CLI-001759,Persona,Postpago,La Araucanía,Temuco,18-24,2024-09-12,Call center,App,19,false,Activo
CLI-001760,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2024-10-19,Distribuidor,Tienda,36,false,Activo
CLI-001761,Persona,Prepago,Antofagasta,Calama,25-34,2024-11-25,Digital,Call center,53,true,Activo
CLI-001762,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2025-01-01,Digital,WhatsApp,70,true,Activo
CLI-001763,Persona,Postpago,Maule,Talca,45-54,2025-02-07,Tienda,Web,87,true,Activo
CLI-001764,Persona,Postpago,Biobío,Talcahuano,55+,2025-03-16,Call center,App,3,true,Suspendido
CLI-001765,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2025-04-22,Distribuidor,App,20,true,Activo
CLI-001766,Persona,Prepago,Antofagasta,Antofagasta,25-34,2025-05-29,Digital,Tienda,37,true,Activo
CLI-001767,Persona,Prepago,Valparaíso,Valparaíso,25-34,2025-07-05,Digital,Call center,54,true,Activo
CLI-001768,Persona,Postpago,Coquimbo,La Serena,35-44,2025-08-11,Tienda,WhatsApp,71,true,Activo
CLI-001769,Persona,Postpago,Biobío,Concepción,45-54,2025-09-17,Call center,Web,88,false,Activo
CLI-001770,Empresa,Pyme,Los Lagos,Puerto Montt,,2025-10-24,Distribuidor,App,4,false,Activo
CLI-001771,Persona,Prepago,La Araucanía,Temuco,18-24,2025-11-30,Digital,App,21,true,Activo
CLI-001772,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2026-01-06,Digital,Tienda,38,true,Activo
CLI-001773,Persona,Postpago,Antofagasta,Calama,25-34,2026-02-12,Tienda,Call center,55,true,Activo
CLI-001774,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2026-03-21,Call center,WhatsApp,72,true,Activo
CLI-001775,Persona,Postpago,Maule,Talca,45-54,2026-04-27,Distribuidor,Web,89,true,Activo
